3,3,"tensor(-0.0021, grad_fn=<MulBackward0>)","tensor(0.2826, grad_fn=<ReluBackward0>)","tensor(0.0428, grad_fn=<MulBackward0>)","tensor(0.6015, grad_fn=<AddBackward0>)","tensor(-0.2740, grad_fn=<DivBackward0>)","tensor(-0.0115, grad_fn=<MeanBackward0>)","tensor(0.0421, grad_fn=<StdBackward0>)"
3,4,"tensor(0.0014, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0308, grad_fn=<MulBackward0>)","tensor(-0.3246, grad_fn=<AddBackward0>)","tensor(0.3540, grad_fn=<DivBackward0>)","tensor(0.0077, grad_fn=<MeanBackward0>)","tensor(0.0219, grad_fn=<StdBackward0>)"
3,5,"tensor(-0.0001, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0207, grad_fn=<MulBackward0>)","tensor(0.0758, grad_fn=<AddBackward0>)","tensor(-0.0549, grad_fn=<DivBackward0>)","tensor(-0.0008, grad_fn=<MeanBackward0>)","tensor(0.0137, grad_fn=<StdBackward0>)"
3,6,"tensor(-4.4395e-05, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0167, grad_fn=<MulBackward0>)","tensor(0.0506, grad_fn=<AddBackward0>)","tensor(-0.0338, grad_fn=<DivBackward0>)","tensor(-0.0002, grad_fn=<MeanBackward0>)","tensor(0.0072, grad_fn=<StdBackward0>)"
3,7,"tensor(-0.0005, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0205, grad_fn=<MulBackward0>)","tensor(0.1480, grad_fn=<AddBackward0>)","tensor(-0.1270, grad_fn=<DivBackward0>)","tensor(-0.0027, grad_fn=<MeanBackward0>)","tensor(0.0209, grad_fn=<StdBackward0>)"
3,8,"tensor(-0.0002, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0385, grad_fn=<MulBackward0>)","tensor(0.0808, grad_fn=<AddBackward0>)","tensor(-0.0421, grad_fn=<DivBackward0>)","tensor(-0.0010, grad_fn=<MeanBackward0>)","tensor(0.0233, grad_fn=<StdBackward0>)"
3,9,"tensor(0.0003, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0522, grad_fn=<MulBackward0>)","tensor(-0.0019, grad_fn=<AddBackward0>)","tensor(0.0537, grad_fn=<DivBackward0>)","tensor(0.0018, grad_fn=<MeanBackward0>)","tensor(0.0330, grad_fn=<StdBackward0>)"
3,10,"tensor(-0.0001, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0599, grad_fn=<MulBackward0>)","tensor(0.0857, grad_fn=<AddBackward0>)","tensor(-0.0256, grad_fn=<DivBackward0>)","tensor(-0.0007, grad_fn=<MeanBackward0>)","tensor(0.0277, grad_fn=<StdBackward0>)"
3,11,"tensor(0.0004, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0609, grad_fn=<MulBackward0>)","tensor(-0.0111, grad_fn=<AddBackward0>)","tensor(0.0716, grad_fn=<DivBackward0>)","tensor(0.0024, grad_fn=<MeanBackward0>)","tensor(0.0338, grad_fn=<StdBackward0>)"
3,12,"tensor(0.0018, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0672, grad_fn=<MulBackward0>)","tensor(-0.1458, grad_fn=<AddBackward0>)","tensor(0.2112, grad_fn=<DivBackward0>)","tensor(0.0101, grad_fn=<MeanBackward0>)","tensor(0.0478, grad_fn=<StdBackward0>)"
3,13,"tensor(0.0013, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0728, grad_fn=<MulBackward0>)","tensor(-0.0189, grad_fn=<AddBackward0>)","tensor(0.0905, grad_fn=<DivBackward0>)","tensor(0.0069, grad_fn=<MeanBackward0>)","tensor(0.0768, grad_fn=<StdBackward0>)"
3,14,"tensor(0.0048, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0832, grad_fn=<MulBackward0>)","tensor(-0.2759, grad_fn=<AddBackward0>)","tensor(0.3543, grad_fn=<DivBackward0>)","tensor(0.0265, grad_fn=<MeanBackward0>)","tensor(0.0747, grad_fn=<StdBackward0>)"
4,0,"tensor(0.0020, grad_fn=<MulBackward0>)","tensor(0.0982, grad_fn=<ReluBackward0>)","tensor(0.0867, grad_fn=<MulBackward0>)","tensor(0.0719, grad_fn=<AddBackward0>)","tensor(0.1110, grad_fn=<DivBackward0>)","tensor(0.0110, grad_fn=<MeanBackward0>)","tensor(0.0990, grad_fn=<StdBackward0>)"
4,1,"tensor(0.0024, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0668, grad_fn=<MulBackward0>)","tensor(-0.1232, grad_fn=<AddBackward0>)","tensor(0.1876, grad_fn=<DivBackward0>)","tensor(0.0134, grad_fn=<MeanBackward0>)","tensor(0.0712, grad_fn=<StdBackward0>)"
4,2,"tensor(0.0004, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0496, grad_fn=<MulBackward0>)","tensor(0.0085, grad_fn=<AddBackward0>)","tensor(0.0407, grad_fn=<DivBackward0>)","tensor(0.0020, grad_fn=<MeanBackward0>)","tensor(0.0500, grad_fn=<StdBackward0>)"
4,3,"tensor(0.0012, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0370, grad_fn=<MulBackward0>)","tensor(-0.1912, grad_fn=<AddBackward0>)","tensor(0.2271, grad_fn=<DivBackward0>)","tensor(0.0064, grad_fn=<MeanBackward0>)","tensor(0.0280, grad_fn=<StdBackward0>)"
4,4,"tensor(-0.0001, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0301, grad_fn=<MulBackward0>)","tensor(0.0728, grad_fn=<AddBackward0>)","tensor(-0.0426, grad_fn=<DivBackward0>)","tensor(-0.0008, grad_fn=<MeanBackward0>)","tensor(0.0191, grad_fn=<StdBackward0>)"
4,5,"tensor(0.0006, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0323, grad_fn=<MulBackward0>)","tensor(-0.1218, grad_fn=<AddBackward0>)","tensor(0.1535, grad_fn=<DivBackward0>)","tensor(0.0031, grad_fn=<MeanBackward0>)","tensor(0.0200, grad_fn=<StdBackward0>)"
4,6,"tensor(-0.0003, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0345, grad_fn=<MulBackward0>)","tensor(0.1172, grad_fn=<AddBackward0>)","tensor(-0.0824, grad_fn=<DivBackward0>)","tensor(-0.0014, grad_fn=<MeanBackward0>)","tensor(0.0173, grad_fn=<StdBackward0>)"
4,7,"tensor(0.0014, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0349, grad_fn=<MulBackward0>)","tensor(-0.3378, grad_fn=<AddBackward0>)","tensor(0.3713, grad_fn=<DivBackward0>)","tensor(0.0075, grad_fn=<MeanBackward0>)","tensor(0.0201, grad_fn=<StdBackward0>)"
4,8,"tensor(-0.0005, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0367, grad_fn=<MulBackward0>)","tensor(0.1356, grad_fn=<AddBackward0>)","tensor(-0.0985, grad_fn=<DivBackward0>)","tensor(-0.0027, grad_fn=<MeanBackward0>)","tensor(0.0276, grad_fn=<StdBackward0>)"
4,9,"tensor(0.0014, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0354, grad_fn=<MulBackward0>)","tensor(-0.2585, grad_fn=<AddBackward0>)","tensor(0.2924, grad_fn=<DivBackward0>)","tensor(0.0078, grad_fn=<MeanBackward0>)","tensor(0.0268, grad_fn=<StdBackward0>)"
