Date,price_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2019-05-20,0.3412524982022145,-0.17007979448756738,-0.18807967391964234,-0.0933007378689873,-0.12266347349032199,0.038856352352016406,0.9997843277209056,0.8888933798782991,0.11070219431912234,0.13119777585701312,0.14311557101891273,0.15177127190211576,0.1310614034135527,0.12949523785565592,0.13587340590206934,0.13826808510412528,-0.4202273627287511,-0.335103771319907,-0.4030724986876774,-0.4271463603926859,-0.11518414507449896,0.14145127193136442,-0.2249837813490771,-0.26931415399067143,0.3062986842223215,0.07060695649945495,0.3522965759712404,-0.16986974095223847,-0.1535928445465771,-0.28760541899995784,-0.15001637196572273,0.20526426378206097,-0.1429468248532509,0.09468290919927666,-0.1263209210745139,0.02311146159281705,-0.25090607399442005,0.27647566496169373,-0.10790743733609366,-0.16996360843454902
2019-05-21,0.30863630774079276,-0.15572972308197056,-0.17290248389843668,-0.060940468533359084,-0.1376128769191834,0.02061289521993929,0.9997814284481454,0.8854210434202582,0.08498907050076308,0.10597758596346014,0.11941506971836141,0.12655187022269074,0.10479123663491556,0.103500875703129,0.11062238103178554,0.11329825546351233,-0.4209987257529122,-0.33310559035134374,-0.3974223942811175,-0.4197779631382319,-0.1223785675663516,0.14356926584261648,-0.21269012921567157,-0.2646918709645788,0.3053097521153777,0.05351176692686724,0.40237169530991285,-0.16623626741483602,-0.14746223580167644,-0.3041121141406447,-0.19680626692198483,0.20088113752974152,-0.1376724535540934,0.09913004662979599,-0.12118346262926588,0.024252338482037866,-0.2456871940312492,0.2745034992210883,-0.09598302987953973,-0.14784503349857
2019-05-22,0.36528152474003023,-0.17277416919269614,-0.16888355313491657,-0.10438370054963343,-0.148654243719826,0.10386971995498082,0.9997911711992706,0.8817684049852118,0.1516349661930972,0.16668708213770353,0.17676219303239848,0.18151202859445395,0.17177524896559393,0.1681238322732917,0.17051584558887042,0.17186421463486834,-0.43569339620043107,-0.3593450803283401,-0.4054275578600061,-0.4317826804175128,-0.12073796916975939,0.17081136804735939,-0.20558763523291668,-0.2847955777519929,0.31088069040569233,0.09137271300567043,0.4394379592131292,-0.17963514396211172,-0.09380459202549234,-0.29057905424703123,-0.13774428638904473,0.2282144462496145,-0.137253650975986,0.08221749799159939,-0.11942421538897102,0.043408256526080075,-0.2690263746086677,0.26027469411156956,-0.09346529084903389,-0.18407974713894634
2019-05-23,0.2652390868022068,-0.15624454930992604,-0.12945870358837444,0.04996666530209262,-0.21898541056781437,0.01750274497116743,0.9998179098257514,0.875614291271485,0.062239501692760546,0.07688314935058814,0.09414117450779018,0.09702859107747931,0.07946474950922264,0.07737991519410256,0.08336570397735002,0.08596329061779286,-0.4895751717557082,-0.42059706213519127,-0.4504150557572072,-0.43194875639300817,-0.15464473424435232,0.15785239772076476,-0.20174744453702115,-0.19617274318934408,0.29689765444626454,0.0656967990479543,0.29075619405849423,-0.11682289449085993,-0.09070353553580868,-0.2580873088858521,-0.08585201037890951,0.14199206506007675,-0.15583062052077448,0.1328644931219041,-0.06620687648027698,0.044817740757213426,-0.19608046551082858,0.23036238296024236,-0.08795293753042409,-0.09728277220764998
2019-05-24,0.2563228765856764,-0.15419322016204068,-0.11393069284929792,0.1086334555101193,-0.2522689481874927,0.021903209666945464,0.99981498603199,0.8807575823854874,0.06248019229355515,0.07510111019745505,0.09216712665608028,0.09421716864718908,0.07752136252103191,0.07551330746165873,0.08096600177286503,0.08339312575756586,-0.5037645598792169,-0.4451487922533624,-0.4687007689441059,-0.4373041848387018,-0.14228805676643685,0.1518362686913558,-0.20992628634868465,-0.1861315110962564,0.3025531916482403,0.07665438233961604,0.27798189034065424,-0.09804026352865737,-0.08119994297497492,-0.24965523891607477,-0.09734463357618199,0.12085619774695124,-0.14172274095036635,0.14751170244414732,-0.05880710034559103,0.06397751887990843,-0.1795365083802045,0.24134761468205265,-0.11067175067498433,-0.08079966003231037
2019-05-28,0.32089254337802625,-0.09670111905914121,-0.0864333825135243,0.06183252164015776,-0.1429685267008859,0.0898881203340382,0.9998215453037873,0.873121195220406,0.13705850338697598,0.15319622804268102,0.16945978852852503,0.16854776907010058,0.1570335341587884,0.1549665083681045,0.1598588397844868,0.16193712556716497,-0.45022806582129954,-0.379045397774151,-0.38828218331253117,-0.371425127675608,-0.10087090902890368,0.14406926046252827,-0.20372654948463415,-0.283977666354886,0.3591534985480558,0.01651564775433927,0.22247049318542453,-0.168342014920572,-0.06793945331871572,-0.3078574688309898,-0.05040411308943817,0.18708557094104775,-0.09646646133353504,0.057046845812659244,-0.1148475175952974,0.054054048033535265,-0.2532455657163056,0.3042650897301817,-0.05537908064940714,-0.13778069177540256
2019-05-29,0.30833285299271374,-0.0680347811113525,-0.06909293518028842,0.062495826737305395,-0.09332803350893004,0.08117315820108202,0.9998200457850825,0.8729462522612477,0.13472991448381713,0.15359103795111206,0.17316832258368317,0.17057533575753644,0.1561646607433275,0.1554234417983872,0.16257274480268707,0.16524620892218814,-0.4454051522636155,-0.3688778154048249,-0.3759800654666895,-0.36063405156862477,-0.09292112068960835,0.12888948532262687,-0.20731702899107549,-0.26805548630048176,0.34336798908234056,0.019449741360831253,0.23556199429831756,-0.16975105826780687,-0.08603743866700611,-0.29697383484235906,-0.03800577516232265,0.1737719027053722,-0.0871707703312545,0.048314643686721254,-0.10327754463467222,0.05311605659754238,-0.24559351149009143,0.2840601729874271,-0.07825643981935303,-0.14779403284138207
2019-05-30,0.31309976154183616,-0.040780420474217455,-0.05181324066127531,0.05640210149438913,-0.11028163282888123,0.09188349366181701,0.9998167982397588,0.8737685228155957,0.1563035919283227,0.17606711651077345,0.1983697199082043,0.1929279569898932,0.17558358194166096,0.17659835955131073,0.1857719231055458,0.18882733618991188,-0.42937962164188564,-0.35216337113037627,-0.35579394645323026,-0.3400574027638431,-0.09983913188596218,0.14419479454107473,-0.2014516619302303,-0.26605690846075286,0.3426815249228303,0.017036951029165633,0.22677584673166626,-0.17340327921561083,-0.06454924323446207,-0.29750295638434326,-0.023248210828074642,0.1789381585931219,-0.07551148152129732,0.048698076995672,-0.11111318018742655,0.08426338184569536,-0.24721176876308656,0.2795470879881595,-0.09077874499800007,-0.1700587187839825
2019-05-31,0.3126080238731809,-0.04172028041852871,-0.051629235005419424,0.059086969459554654,-0.10902437291592113,0.10094964659970374,0.9998163232852598,0.8761836636475839,0.16148906566871377,0.18050405960722074,0.20277955741140458,0.19723001333023327,0.1799862321222527,0.18103366380346572,0.19015113329995278,0.19320170147544669,-0.42294675837018136,-0.3466549678701595,-0.3522757378378422,-0.3355936114365684,-0.08473224982007381,0.14739243696623114,-0.18684604628159537,-0.27072075156165976,0.3490766674555075,0.01934321991792403,0.22666248042257328,-0.1814428565245689,-0.06469707993985002,-0.3042608473692362,-0.006642995717062026,0.1864106889174346,-0.06347690824839815,0.04513890709119487,-0.1214172241176478,0.08927663263597707,-0.2539573588784902,0.28046787239127374,-0.09775930028791927,-0.17357050211380762
2019-06-03,0.33141360953213483,-0.038033097679528186,-0.04625513049961455,0.06849202076927169,-0.10538098542126727,0.1325827554548155,0.999819242007325,0.8798576977898886,0.18863755029102622,0.2071947770463475,0.22684184908332414,0.2214473428347944,0.20566717081405145,0.2067679448763614,0.21509486788569457,0.21779448731997839,-0.41624873954329217,-0.3381867501536171,-0.3498196066467593,-0.3300267181549874,-0.0652972288144048,0.1391850559674233,-0.17184946514125254,-0.287213583795934,0.3610485196975533,0.012520813604602584,0.226783319825749,-0.2155368753592873,-0.047765649224109794,-0.30594363550780795,0.00858260057319966,0.2198334138801711,-0.04812676229116349,0.024238382472723842,-0.14061012999145028,0.10572745052739746,-0.2764823510565288,0.269823566796018,-0.07586152576535338,-0.19802248611655074
2019-06-04,0.19879992886783704,-0.013861385259122918,0.05037394702105647,0.23862435229188264,0.0754436799623301,0.015314702129847774,0.9997117828544809,0.8810387428863431,0.02872822851409476,0.036209357798098786,0.06213257581674968,0.05679775253342142,0.05216052094181704,0.047840328082363895,0.05227181462542349,0.05513513164903538,-0.3708133079387249,-0.3199612469767272,-0.3219596571346251,-0.3104688640877178,-0.01740780635191074,0.17289573719112705,-0.15532049348739532,-0.3756222054936271,0.4576410428298475,0.09790133749127357,0.2388684797609205,-0.27110262534500185,-0.11320399518698378,-0.3354021614037501,0.030490947308483243,0.2654579091347923,-0.045997138015632925,-0.008146617508965429,-0.19175897842835138,0.16343676803952312,-0.33344623224267866,0.4088257206453558,-0.13399014199949708,-0.04690700694823427
2019-06-05,0.15702745866810822,-0.019794007926260584,0.04452120996600068,0.2678492333923518,0.12794735449477457,-0.012102990107971785,0.999709230401805,0.8778449224323871,-0.019085008763992137,-0.01641557364716172,0.007426018836542335,0.002053491605896438,0.00559758767439822,-0.0011043831472604241,0.0003243690986347279,0.002706264793121729,-0.3478109708603504,-0.31295103092388665,-0.31727582682152106,-0.3066441972707849,-0.0013774538363278597,0.14915324694190576,-0.16353890575655353,-0.37648649028154263,0.4496564630804568,0.09691459141370432,0.19648403963740407,-0.2570608659430416,-0.09976683436195778,-0.3262329498380338,0.053468675973247864,0.25363630680301036,-0.015015351725568312,0.0028281706641043645,-0.18666813390716938,0.1709916044952952,-0.3297363051714892,0.40351409942421645,-0.11236301756413664,0.0025577718847603005
2019-06-06,0.12911080096846766,0.0395877883139412,0.11429427580231215,0.32136018989252596,0.19882920660261358,-0.04135158224569975,0.9997123740317216,0.8774640852908961,-0.06663444819233462,-0.0677877894050645,-0.041344497973525025,-0.04806481754580061,-0.03776035289642839,-0.04743167019861981,-0.048354930161937225,-0.046135190039123315,-0.2831381841703591,-0.2836103654982451,-0.276898879868524,-0.27491100253948014,0.02405941955883262,0.1864837805793839,-0.13385412356024123,-0.3499747849291693,0.4643503631805293,0.08969482966269929,0.22441229096315643,-0.28237517630658265,-0.07091065704987715,-0.330999869168488,0.019442905432089794,0.26784378270484227,-0.0634436969589514,0.0421126136608202,-0.19202974734762476,0.1133190211010298,-0.32474644715379763,0.4184255124521876,-0.09677917823891505,0.04437800005894118
2019-06-07,0.11307556915116626,0.045171260834233125,0.09116784622824758,0.32033534885717707,0.19882087846001129,-0.048414576929045015,0.9997072294369261,0.874136269170039,-0.078069421714958,-0.08195995984571122,-0.05848085225866277,-0.06570641388964439,-0.05228117274545617,-0.062053595678598514,-0.06394892115215783,-0.06207517575419792,-0.27412569330409203,-0.2741289113523694,-0.27142485381223264,-0.2688922895442376,0.03917496296661862,0.18337301225509972,-0.13226312539114465,-0.34220484147765934,0.44977180475321926,0.09383751940928173,0.2025827939929367,-0.2794671731928689,-0.061595591806733525,-0.3281093406348719,0.005122991508827778,0.26589617787853004,-0.037190149352555726,0.035990781999565284,-0.19519664583221735,0.11377139538764126,-0.31959547835102475,0.40864043504098463,-0.09691649747007945,0.062308668003651355
2019-06-10,0.08124171865442943,0.09038732353563439,0.10962777065663454,0.3670137838505578,0.257995058576958,-0.059981392605711656,0.9997152255398373,0.865393696043407,-0.12398808860275426,-0.13532669172507023,-0.11740198147586689,-0.12445645040645587,-0.09696444331782526,-0.11077605800628519,-0.11794232346833017,-0.1171401176501067,-0.2842335803577461,-0.2841304724135631,-0.2779386895239127,-0.27821944872882537,0.07326081682007818,0.21607038043413052,-0.13674992482044976,-0.3711915762838017,0.45503044659140846,0.10832729001002234,0.17852724953524282,-0.30975183233719306,-0.06263878566852453,-0.33022388824875787,0.019080041513759843,0.30023429866149604,-0.0325941484667001,-0.025853952301832787,-0.24320697726086385,0.12484533812484673,-0.3497691640007016,0.4130721412055861,-0.13292311481066527,0.11348944118481706
2019-06-11,0.09754265011548986,0.09975178332353989,0.1482730162188353,0.3819695897827608,0.2621192954146227,-0.04509072751587878,0.9997093090955759,0.8528375118216243,-0.11615735220941194,-0.12841769158526645,-0.10789927160408606,-0.11334433812545965,-0.08560638309940907,-0.10086470281579843,-0.10864585703450584,-0.10779301715407051,-0.25257512108600383,-0.2801493967673088,-0.2611753959888337,-0.2595978268621475,0.10334355461456493,0.2398341821830812,-0.07064787368465006,-0.35791267327789167,0.4764366112860586,0.07696723706369123,0.18211515042187956,-0.3188873765602202,-0.04319606990770621,-0.35230503074869685,0.006969983329390265,0.29468005330736136,-0.04877623199384228,0.013547915018584192,-0.2261516754178221,0.12746422423314463,-0.33865422061779477,0.42879153641368156,-0.10891308952488889,0.09801661771458825
2019-06-12,0.12309204756397978,0.06167534395840113,0.12883941270219892,0.3138491166506531,0.19932155024265208,-0.04690650026442936,0.999714296688707,0.855054810589014,-0.07834894099529058,-0.08367439490489581,-0.054086359345261625,-0.05954416804794047,-0.04929461940012984,-0.06001853736480796,-0.06122481548317541,-0.05894601718398144,-0.25184293144085906,-0.2928666457555978,-0.2634800097431146,-0.2597989012264917,0.11740990486507578,0.24646064583612362,-0.07772050512861842,-0.3572992338600306,0.48350699039654577,0.08156297568953418,0.2191170988906363,-0.3373550018271669,-0.035995834429564035,-0.3462522517010816,0.0245279090539859,0.3081063539158431,-0.07014489123349185,0.010731101956437028,-0.22759715028690716,0.1712520651305878,-0.35451918308972113,0.4371531535018502,-0.12457868040710972,0.050770759881393276
2019-06-13,0.11231158711939677,0.07410649296947404,0.14249517892228705,0.32997249657658345,0.22089695688827551,-0.03748892943248292,0.9997195526706308,0.8566155578910893,-0.09245318374315716,-0.10234190918143223,-0.07829258903912714,-0.08302317627975421,-0.06394997644930861,-0.07701377782671158,-0.0817460994510917,-0.08030322961392708,-0.26617320225196783,-0.30535390500636433,-0.2745740767169377,-0.2704585148314453,0.10931922590682505,0.24965277004366201,-0.05483951078635337,-0.35233404964696524,0.48650055074903287,0.06783102960072866,0.23355832963250803,-0.3180889077603165,-0.03368379202990695,-0.34576344509534784,0.00550979446451001,0.2869662304417354,-0.0683943359555029,0.02743254397642321,-0.2289299241816392,0.1530053756079511,-0.34511546318038283,0.44282598738119244,-0.11521813217645765,0.0700450824487683
2019-06-14,0.09490268054379938,0.07796424574653409,0.16212067614957262,0.32983803447647425,0.2395033541637354,-0.036550937335857875,0.9997149093949872,0.8545712032109195,-0.11456073608660276,-0.12415575256156779,-0.1054253219514718,-0.11144042284328061,-0.08503248171052784,-0.09962776789895464,-0.10688368938851142,-0.10608632826669726,-0.26074106376467154,-0.29798824841540283,-0.26917981563049664,-0.2664411065039259,0.10813812191746403,0.24652990122997945,-0.04637296245773719,-0.38309811951766576,0.49484920133699184,0.06945431779563277,0.2252194888466549,-0.35298691650166486,-0.03465687359185163,-0.3528277915792408,0.02800551130319599,0.3242443811824866,-0.02657479731184834,0.02985717586675856,-0.28863008921704436,0.14298197387367542,-0.3916671311265248,0.43031316202313236,-0.10730751332876833,0.10285983890243228
2019-06-17,0.07882018105642996,0.07859892248654918,0.1980810322077012,0.3685086619977914,0.2794991384408429,-0.0034472433742870966,0.9997216900213581,0.8606984763531134,-0.14095210710598882,-0.15947286289926263,-0.15601476194783065,-0.1622828651286274,-0.11304431754872647,-0.13289592168241612,-0.14891130076911344,-0.15033092178982754,-0.2564285636969945,-0.2954007636036303,-0.27060478752501826,-0.2640404017094237,0.10760585690037039,0.2592560416330687,-0.046118817366236804,-0.3729719435218982,0.490477552533372,0.0334743427341146,0.20596817913960222,-0.36844720135464704,-0.00035209993486724696,-0.34478964364329495,0.030697964553595268,0.32277762871796684,-0.033570574401077496,0.034802948136499985,-0.30697854912479605,0.1702183244403752,-0.3904301445863004,0.4037121624555288,-0.14392846289154945,0.14782429458694704
2019-06-18,0.0937649359618166,0.06960762247218054,0.1835138417860734,0.3596416869072918,0.2622082563859673,-0.0014321611801991082,0.9997147052413172,0.8574716471764909,-0.12448792530516135,-0.14215437161086977,-0.1340213098942849,-0.13889792471870793,-0.09674669466039867,-0.11560048170111444,-0.1291789618561221,-0.12986508299241345,-0.2599511517329536,-0.2989996206025401,-0.27957865252553465,-0.270075625612266,0.1083388365179314,0.23084212627694453,-0.0445905454722621,-0.34986229261033747,0.4715186722745494,0.018747366578052958,0.18927921034701636,-0.34868982140947297,0.006526104375329226,-0.32185859509649184,0.006670127082488586,0.3022163333011782,-0.022458292074083234,0.03310102196183905,-0.2838946162812531,0.16007743752666487,-0.36954050268470956,0.37430799309086604,-0.12238358638743649,0.11905268653206204
2019-06-19,0.09743615039782548,0.06048849407051099,0.17932793075699258,0.3583329844758438,0.26034975785605674,0.006386767409406655,0.9997146244939045,0.8518532110086886,-0.12154434197692068,-0.13966900046482386,-0.13238954121826707,-0.1368307760223097,-0.09394165822157897,-0.11323960748619605,-0.12722790331863612,-0.12796324751869786,-0.261454127188148,-0.2983025945424534,-0.28273942188946727,-0.2724211022634195,0.10037743235714901,0.23083881073596266,-0.05030098883513382,-0.3491594469727212,0.471715411057173,0.01898796600325845,0.18815761041574466,-0.31008616160149216,0.027585541201322943,-0.32539856851241644,0.0019604631166468094,0.2807119528283723,-0.032667281977874926,0.041138632808662694,-0.2615662915217361,0.13780919509859835,-0.3602739603455998,0.3738764331083763,-0.13491971947324657,0.11412202491260456
2019-06-20,0.09044280286553566,0.07144559161133893,0.20449233282347565,0.31749015999653063,0.2491942643247409,-0.017271992493200574,0.9997135627186217,0.849998095216495,-0.12756102797864705,-0.14481159170475055,-0.12574700833439417,-0.13071842093945407,-0.09984617990444244,-0.11709271768927462,-0.12676034281717763,-0.12623143253354407,-0.2566977264349473,-0.2893121057671823,-0.2647401577420865,-0.2605717425286793,0.047709396757432694,0.211673579968625,-0.05634597410982336,-0.34840462513014037,0.4372233527079422,-0.007882171429144097,0.11912671812821254,-0.3080911690442279,0.06360506523278797,-0.3137489480658411,0.03678773593364109,0.2913821459429379,-0.01366702259870504,-0.000625469259967847,-0.2703770375224007,0.1523254337230374,-0.35799926448442226,0.3356722414914956,-0.13399813447035128,0.12848892461895792
2019-06-21,0.06892172381518759,0.08308456496942498,0.21677200311365152,0.32211989967497534,0.2688944186073998,-0.005056821178338769,0.9997090336180108,0.8474883878660745,-0.14908918672078816,-0.16968891138725084,-0.15697223650177447,-0.16365088085510032,-0.12285456470127863,-0.14206074961609785,-0.1555428246008352,-0.15603971384401183,-0.2624634354983287,-0.2950878482357068,-0.2657945619171618,-0.2636332429537333,0.04329261825987239,0.20675188837171077,-0.053285585231460236,-0.38210219340586665,0.4517554019329517,-0.011191038289525662,0.13139575164826456,-0.3298599968993293,0.05449200230096227,-0.31744041372102083,0.044770735646476,0.3053097168182889,-0.03313375539140767,0.003971654803860009,-0.2767410240261211,0.16355923869079186,-0.3792288648821598,0.324015417099025,-0.12205511016018593,0.17676857518674857
2019-06-24,0.054725612419418423,0.08549493659939778,0.2186018046962832,0.32406515553540943,0.2805665886437186,0.003988744182300815,0.9997076211455898,0.8464881144805138,-0.16333461023140766,-0.18578247895531283,-0.17723042594540817,-0.18484964922518182,-0.1384497783719926,-0.15875499031408075,-0.17453963740950615,-0.17565417981563997,-0.26137996839432237,-0.293699835810435,-0.26406047179286835,-0.26289738734779644,0.06663472776129137,0.20409443193500035,-0.049493711394370817,-0.37625926490903816,0.4467931102832273,0.011141746481865843,0.13472975960520006,-0.3227758005109237,0.0227218301478018,-0.31393586286743136,0.05865242787714312,0.28518225618106813,-0.04905742614736802,0.027305022456765058,-0.2741226419201977,0.16770543633822282,-0.36861951585870784,0.3193459570644518,-0.13575384549516112,0.21126304937408136
2019-06-25,0.05289412657129969,0.09848664454921821,0.23171662564163095,0.3196412112684582,0.2753475531613023,-0.010532239326403453,0.99970834848403,0.8498089167185241,-0.16545325417447815,-0.18654357871040458,-0.17044651702427854,-0.17641056674984917,-0.14039672003086762,-0.15924358092752722,-0.17149645211299933,-0.17145470680528396,-0.25080016156463836,-0.2801103152126467,-0.24835311264669316,-0.24716156378595963,0.06696630810423809,0.1924628187302917,-0.03901480214965904,-0.37721452581684123,0.4486933614887287,0.004222402075303572,0.13237417446760735,-0.3210788831343282,0.03528909541794743,-0.31622559353239477,0.060788934483537296,0.2857367748596933,-0.057344880263199595,0.027734791133141957,-0.26824271460976445,0.1630868583721922,-0.3689263468775306,0.32272535621509035,-0.1382720028354131,0.21752264671637705
2019-06-26,0.015727235034110262,0.11754859536606775,0.2439449503759989,0.31666295676477635,0.28898134954811217,-0.021124987588035674,0.9996999224528004,0.8450563054146525,-0.19516691534613362,-0.21495313478757555,-0.20024561680352068,-0.20654392837443164,-0.1735308975144311,-0.1914600217692377,-0.20304562344100058,-0.20286127240757607,-0.25972415511812474,-0.27898433728520616,-0.24109158128676858,-0.241524220138306,0.027119012670354086,0.20111551968870117,-0.054317257854808364,-0.34424002646477103,0.4310087017038238,-0.020926866789865873,0.10943556613506422,-0.2891037947038241,0.017931491886677482,-0.3132015740881412,0.039436191531034455,0.2499565065994767,-0.05211354980316916,0.029868044012140035,-0.24301753176616292,0.1659285189646385,-0.3321589488105356,0.3301644826718218,-0.11289791985435693,0.2454269244674476
2019-06-27,0.020137884899588,0.08743869255618707,0.21959906175741398,0.3072565722658861,0.2940874477179084,0.0009210470818621817,0.9997033132648586,0.8568303000685629,-0.1966244668337382,-0.21779300572360769,-0.20867132596182827,-0.21654830002091258,-0.17551977142905184,-0.1949794069803982,-0.20970193126378014,-0.2104093891501265,-0.27469959794053433,-0.2945011861916947,-0.2576866750243079,-0.25788007377553696,0.04513088233382046,0.20068584473617557,-0.06253075047444123,-0.3272701698471749,0.43402588225182265,-0.009667553524393952,0.11398489965743375,-0.27640757993415493,0.006977853885705349,-0.31653810090710555,0.047929944076684564,0.23724739426513242,-0.05015125635168646,0.022690831531079,-0.23440452359786798,0.18763099948210016,-0.3183796021827448,0.33626095566341285,-0.10742982249203217,0.25354561822977306
2019-06-28,-0.009899063953481753,0.10125489239161652,0.23548334713223562,0.3116972791653687,0.30331418999481996,-0.005884257812863598,0.9996987268592481,0.855720031848169,-0.22307734743235413,-0.24201591088952512,-0.23236964831413015,-0.24152839089322858,-0.205113775489022,-0.22334776254161226,-0.23687355574656022,-0.23731349637447377,-0.28050172409454327,-0.2982534643203779,-0.25484585047414093,-0.25483364221664967,0.025721505637852075,0.18546020874444932,-0.06922455120074966,-0.3139710508922911,0.4338662049855733,0.01833831480929037,0.11193534768247598,-0.26754643239568787,0.0012960631514852318,-0.32364716825342177,0.04747388822869163,0.22846475901708097,-0.043858212162619405,0.020499187970340997,-0.21984168719039937,0.1594559100465932,-0.30622956555368275,0.3379969716227338,-0.10068661510900355,0.2770376139965948
2019-07-01,0.052031104244177846,0.1446344897325091,0.24818025005994518,0.30297853795726104,0.3491501231377126,0.04964682070774035,0.9997416662613291,0.8453359504859481,-0.17139902684931513,-0.2002406584414172,-0.1990750057411115,-0.20682327227757638,-0.14993532784427807,-0.17386034483931806,-0.19478231414403466,-0.19675823297410086,-0.19056145035690267,-0.19052223136901916,-0.14840676593640587,-0.163234451062706,0.06217521553765956,0.1410848404366689,-0.07499858323356028,-0.32556761700756065,0.47778635593294166,0.14044120635465676,0.11322895233354532,-0.2937353456773326,0.04368398686955133,-0.36010645277297976,0.013875702280473114,0.2608890016545839,0.004059864072331778,0.0038122934191772,-0.23948840188659576,0.19371403487421993,-0.32623831621012206,0.3755595204677017,-0.0897829437753596,0.25122164982142714
2019-07-02,0.024894042719211786,0.13099692838244525,0.2391627133785656,0.3140776769784189,0.341299357114807,0.02742906451622667,0.9997360380974568,0.8333269105554577,-0.20448931207028365,-0.22847143587927665,-0.21999558392844565,-0.226685937748217,-0.18201495538173446,-0.2043797488624748,-0.22119293439250123,-0.22173334623343227,-0.20696877324724042,-0.21051421079565505,-0.16431528170637252,-0.17223002472461937,0.05336953891503175,0.15161793594551504,-0.0664139860529025,-0.33072517778195165,0.47087853293880416,0.15077959154124673,0.10744302781691203,-0.29025266264809246,0.05369622727756085,-0.34309344562581506,0.006642198359368103,0.26434475476884983,-0.0009928936529004565,0.002287208455371057,-0.2463411170998983,0.13535111330513594,-0.32969787255386024,0.3667324067782662,-0.11338187231162145,0.25737210879850714
2019-07-03,0.035251992596926865,0.0968485927377491,0.17385214046387873,0.29301492569322957,0.3309676205949027,0.07765279949630206,0.9997449944316665,0.8423948240940631,-0.20845710949513072,-0.23359275753177114,-0.23953513748474484,-0.2549499497047813,-0.18487357050589165,-0.21144562653197474,-0.23843121430088243,-0.24236390484721362,-0.13281612005426227,-0.13871492187046208,-0.1291011682635039,-0.1513769073709794,0.031845208073098354,0.17605940008683366,0.005383803628612727,-0.29456571999362746,0.48358450410732384,0.18017488207794166,0.13620543840141278,-0.28623332824854114,0.05885968835702804,-0.34476611216275044,0.04709902167891643,0.25821151130306214,-0.004637288156927341,0.0217634211533415,-0.21717887591519358,0.1391738381935757,-0.3139583417808391,0.38446383467933765,-0.11507662066834741,0.3022404038520767
2019-07-05,0.03662333959225689,0.10117456041157723,0.17550927439265232,0.2943388792209565,0.33343501474391785,0.07040194684466823,0.9997452859426503,0.8402575373516197,-0.21217279355357183,-0.236268295711736,-0.23865803450204953,-0.251672997753171,-0.18783769080907972,-0.21414278997555125,-0.239030239467029,-0.24196375466792747,-0.13198999687198668,-0.1380755829731477,-0.12646736015911164,-0.14908846141389842,0.029801388501577833,0.17752181946342,0.005434970071364041,-0.2701605049374818,0.486870966743488,0.17581405971465439,0.13530577115920128,-0.2570153938431495,0.06241749242590136,-0.3478141149570928,0.03418981477982324,0.2279051730685414,-0.010213649200686552,0.027614080208004183,-0.20877502991387267,0.13609019083402643,-0.2891789057826187,0.3828351212773821,-0.11861703109539834,0.28906762887170895
2019-07-08,0.018714056897071594,0.09598217210003111,0.17663566493847496,0.30310518783237717,0.3350147552650802,0.053407109726510665,0.9997440074682962,0.8384088975755969,-0.23574357168663232,-0.25693191348904165,-0.25251404855234594,-0.26179499961745284,-0.20997471928553962,-0.235211387051881,-0.2560399481854938,-0.2573094813464068,-0.12235814693001212,-0.1293894066930249,-0.11501753410132314,-0.13480341872076124,0.042738444843712683,0.1788215826548199,0.0025482567297631952,-0.27283411060987145,0.4864683208359244,0.17794509246237147,0.1295052036040009,-0.26006411664453244,0.058392488965565766,-0.34461719434034915,0.034511058196259076,0.23056805963721935,-0.007701017191617943,0.023502531314373177,-0.22345642170428998,0.13035906122100907,-0.2920780414886553,0.37900704338466085,-0.10887600405697422,0.2876699927845993
2019-07-09,0.04501783013233865,0.11103323286927222,0.17921302249912924,0.28331765991664537,0.33537541364545104,0.06153584621793704,0.9997389777093517,0.8379897892901725,-0.2165172586074066,-0.23900184839298044,-0.23611692506671747,-0.24494870632582744,-0.19006151248663036,-0.21649149510352392,-0.23823190079088974,-0.239405021800743,-0.12422478412466313,-0.1279791617111438,-0.1116613741597735,-0.13581277181512616,0.04539435982298726,0.1651454395373927,-0.004649008561955064,-0.2966295356093571,0.4886626946817414,0.20423263358237864,0.12061237321917431,-0.2782741451962656,0.04577876941867038,-0.3517234746388044,0.026353727514941947,0.24670821020098227,0.006986657503446316,-0.011507871288481518,-0.24369072153919832,0.13408656943599098,-0.3116055128561845,0.38698425736911357,-0.09948538327216809,0.2661389358305026
