Date,price_TSLA,ret_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2024-04-29,-0.23110817692398863,0.019512514904009362,0.0533029517202242,0.06559033025013243,0.1129578525191664,0.020647025835830526,-0.24036858220925011,0.024623565874373157,0.14338082200265936,-0.2530379874537513,-0.2125086548528938,-0.10778720541775069,-0.08193333274600433,-0.24427849937631319,-0.2204137693157544,-0.15482540603272757,-0.13766943301648443,0.09781920080327687,0.12581911839798035,0.09636135919585184,0.12200949601792205,-0.030118061380386897,-0.2684899868631968,0.06684270801049433,-0.01884259663281991,0.17565042013026916,-0.04115219141801099,0.020931108382767644,-0.020597348200627842,0.008641227946825104,-0.2555505582007128,-0.20480111460719636,0.014275179981530032,0.011531217511362775,-0.11990142717459075,-0.010735818162555465,-0.023273239963484137,-0.013950180617988302,0.07886135514267183,0.041062329198449744,-0.004673719756941308
2024-04-30,-0.22495189380449346,0.028507487838292038,0.03955219232794312,0.03495270278631654,0.052720821750101364,-0.02388264461933959,-0.30101524456476353,0.03422290952058989,0.14557459849317417,-0.2300160677157055,-0.17742511864287486,-0.06087676324884057,-0.03447450414866919,-0.22485439145435693,-0.19302570447808653,-0.11692524085461704,-0.09828320899181849,0.09457364347001869,0.12219197727787327,0.09390137673328787,0.11922075740257623,-0.025505428583962667,-0.2619986181315317,0.05352156950103615,-0.053085657113375,0.2116863781705416,-0.03990411002349406,-0.00028254985998529386,-0.05805316962959952,-0.01222395772612369,-0.26494476715577453,-0.19897645757188415,0.057079657055054855,0.03939994928206194,-0.11842558109231212,-0.04891909177935878,-0.006504894843091779,-0.05352077646765025,0.07263581517462091,0.0706563953015413,-0.03468606478991176
2024-05-01,-0.22793186525544534,0.03795294609938658,0.022394727479254882,0.024009646629272845,0.0493303642485256,-0.016372291814259747,-0.28158560002641936,0.04393985352528751,0.16321149649676686,-0.23649893081931106,-0.189067811213241,-0.08476676938380026,-0.05874807293367651,-0.23539593365786268,-0.20680943325835682,-0.13538738864146121,-0.1170082534201652,0.09118871481138158,0.11763729289670942,0.08576625060910063,0.11013015268874847,-0.029113233887045554,-0.252945432594103,0.05334104415362744,-0.03246933153579757,0.2167086026743228,-0.021205066781937322,-0.0033869862405666046,-0.04181869447528012,-0.01639787280436177,-0.26263316386322655,-0.19911710694823825,0.039618962243312385,0.025968049578534654,-0.108686007066945,-0.03282197438463262,-0.02817493408235587,-0.03434902424213844,0.08651798619179098,0.08568133736798719,-0.02168572477271401
2024-05-02,-0.23106933628084844,0.03478103496515909,0.03241909023260152,0.02638397922604765,0.05536902580822275,-0.0023919067044503267,-0.2623133902608407,0.04070047228099328,0.15751884757581847,-0.24254800599049756,-0.19852465216156956,-0.10366889371315241,-0.07831023898026915,-0.24259951641108074,-0.21708330054687827,-0.15017107121292916,-0.13225962840211647,0.08423410524985298,0.1150721539681588,0.08183267924834627,0.10603423711389406,-0.02657276384893221,-0.2527495628027304,0.06149790911687935,-0.03884669964938669,0.21624591234124463,-0.012999601030972304,-0.006243339948629026,-0.046441563600794926,-0.019143478765957286,-0.2601690177789055,-0.1920079339919209,0.04586513813713845,0.02393601398326206,-0.10852709809635294,-0.03606850045860766,-0.028171066946627243,-0.039143083201296364,0.08389184366658371,0.09195313089724198,-0.007548191239275928
2024-05-03,-0.2324406993692727,0.03461107589329044,0.056488013683508,0.04522019478751919,0.07787758447161194,0.024956479338088533,-0.22828474754088834,0.040607094362122446,0.1540265338070392,-0.24705304373766057,-0.21098837042992422,-0.12716017127366427,-0.1025385000913359,-0.2488846201380841,-0.22797075253803106,-0.16825605784409284,-0.15154489183015693,0.07573511473774815,0.10782045572650785,0.07449829695818254,0.09943326598586918,-0.014953391873637995,-0.23602792671967854,0.05716081523019965,-0.024354539317701485,0.2221001858481607,-0.010147531382999415,-0.015451023435405234,-0.032288813119720955,-0.0408238293703493,-0.2662220169667494,-0.18098012842581904,0.033052703786479676,0.017689791188207054,-0.11044768791705328,-0.018084505967855075,-0.03138029258426214,-0.02503544102078506,0.09109304263262034,0.10232151002048542,0.01617744473794435
2024-05-06,-0.2481410731473696,0.023670173097103828,0.0316730070448528,-0.0032362055914634306,0.03404864994386578,-0.013796113381264246,-0.24582400089647077,0.02897436694385016,0.1293652880469842,-0.25742188208506045,-0.2071047639876219,-0.1280888418265251,-0.10662776255278672,-0.2575993173355097,-0.23382195989723256,-0.16963278460035705,-0.15123823011484877,0.10198194283391057,0.13007980636188138,0.0930748002205088,0.11726791551608598,-0.02920631042949524,-0.2394900770158662,0.02915370630666564,-0.027275382181456503,0.19744504677255656,-0.023548704577845494,-0.04240631477439549,-0.027354243811002838,-0.021848720779484757,-0.2632284151944565,-0.18171537362664336,0.02624118619234888,0.01264225175170757,-0.14398934063157814,-0.01792696327775079,-0.03464436370659304,-0.022719581679925306,0.08824195389125482,0.1172199557822235,-0.0031928458997744578
2024-05-07,-0.23824118362434607,0.03725519396586827,0.005991182538098564,-0.012629447688828432,0.010718224588842173,-0.039668063483094616,-0.2853435225663281,0.04302998617568013,0.1471748663628231,-0.2518580303983559,-0.19536393739138042,-0.09838619680453356,-0.07411341418124061,-0.24862111047370059,-0.22089361700870197,-0.14709633401173763,-0.1262615406127123,0.09393879130748267,0.12549871071350938,0.08735758041272432,0.11118515458595647,-0.02870183919630081,-0.2467083596031568,0.023597518212009193,-0.035516138744309034,0.20596231318090175,-0.03460110284201196,-0.034811431735571725,-0.03233110426795288,-0.01496983108322263,-0.25895422708275173,-0.19207536845215975,0.03223813422623688,0.0035189276350660816,-0.1454237896016218,-0.023198534524187124,-0.03467415957976413,-0.032110046030064295,0.09562857694874283,0.1414728531212786,-0.033933251559805214
2024-05-08,-0.23144931696144272,0.033660172668543806,-0.014605350059153411,-0.035549770508212265,-0.008392095124933927,-0.06019589592060213,-0.3153456387296846,0.039350959188986,0.13726279918050918,-0.2481019493416833,-0.18722135503170736,-0.0749795805215215,-0.04773394680472908,-0.2415775579156914,-0.21096112491929628,-0.12930855000631689,-0.10629789429612793,0.09289461968530202,0.12416791445256581,0.08596260799121379,0.11017114577096836,0.0037625123928645035,-0.22705004428491263,0.03528379495761101,-0.02891986532714838,0.2049458166846062,-0.021542795925694604,-0.03801031137159046,-0.03002568104179789,-0.02590524948330536,-0.2480170529004262,-0.19986758448599315,0.025799036834712165,0.0033756126872532244,-0.14249827522554934,-0.01961168078907535,-0.02737648479511882,-0.02543243447376002,0.09399977042661628,0.13059998826737723,-0.059339440375111095
2024-05-09,-0.23525571857094466,0.04349768265672474,0.000930002267847791,-0.04285226460912905,-0.02256890803687141,-0.06901417461731972,-0.3096817867170436,0.04916680350606827,0.15301816956045877,-0.2601688241490796,-0.19905122938306305,-0.08741047330476039,-0.06348239940344476,-0.253253331210609,-0.2232375385069916,-0.14210245182066472,-0.11856784925835531,0.11289349907680885,0.14349204696404763,0.10364122404993815,0.12725950806094713,0.0065636024397398235,-0.22501941293260705,0.03987721817879909,-0.01084481734990242,0.22800713865222236,-0.019221019374364188,-0.050482998527642875,-0.003159060326528339,-0.02795902425205626,-0.28960835601651663,-0.1970891595897663,-0.002117162637325705,-0.012649600602824482,-0.1354034429373288,-0.004907014348465539,-0.02875343685335745,-0.0023160951460430737,0.13071944608838312,0.13295815379158307,-0.05663479422382111
2024-05-10,-0.27083913056258074,0.020166601240995143,0.008690523994863643,0.0008552983068635816,0.004364454546748982,-0.029839140699568407,-0.2460063029458427,0.025212677184995192,0.12285565154166671,-0.28993466844823496,-0.22974811608341783,-0.14850198776791892,-0.1368363374842579,-0.28953931189928683,-0.26453807148255937,-0.19779604493772826,-0.17767752151224228,0.13503512995614675,0.17382878765319723,0.13101867201893963,0.15250170550189487,0.027962612700225292,-0.19703437630880086,0.09625299916665778,-0.037178875169674705,0.20306094428455204,0.0513446050497218,-0.02656174490077835,-0.04938497351049079,-0.011383752454354657,-0.25415649201852974,-0.17908726012026363,0.041671548278727356,0.00823844429492276,-0.1494202278202707,-0.050932744788726926,0.029287428344299857,-0.03706101154815423,0.09536565505111003,0.14780432543675995,0.0030098306657315066
2024-05-13,-0.27934040783629327,0.029964383666634977,-0.006112610157506334,0.019592744538832155,0.032604771894572976,0.002125753224486481,-0.2163109561087886,0.035508934557754675,0.15007977139774512,-0.29071542584008137,-0.22838946449737965,-0.16503307967665853,-0.15620850956922278,-0.29434901930201574,-0.27099082349305026,-0.2107645435776592,-0.1926589197792922,0.11726407364441847,0.16466855555562127,0.11884640809382464,0.13911464705198076,0.026426719920619363,-0.16721866710554828,0.10183092040746028,-0.03109717152308349,0.20076544970679888,0.042615294022937844,-0.013720905193804494,-0.04641935428167913,-0.020140253944906282,-0.22262949201787668,-0.1631416154600532,0.035445002486640655,0.004434767286338873,-0.15567114442073438,-0.049042763038677245,0.022323981117348696,-0.03164608765627496,0.09348044617088733,0.12334200155766861,0.027216744576674452
2024-05-14,-0.26519019434056595,0.02192789199124923,-0.006112441603727433,-0.0002060537418207631,0.016008985365451277,-0.0178909388800934,-0.2406539134723992,0.02745239890388764,0.13201712683410483,-0.27874456866467623,-0.21813971462043544,-0.13782061548396207,-0.12415745931018213,-0.2799646475568832,-0.25496218876355936,-0.18746341430549743,-0.16681768491245128,0.11704547352161127,0.17330694369981378,0.12266465343984967,0.14484904235398835,0.03338556991140245,-0.16326670266874949,0.10459901956192116,-0.04696254437620634,0.18726107079517293,0.04978082071300791,0.010089649340069414,-0.07085263817214169,-0.026319393048119397,-0.2170567387244415,-0.15745775448956556,0.056624865312272614,0.01070852176212023,-0.14461325539286948,-0.0594151861025878,0.03614227638611694,-0.05253082984132088,0.07673421346107265,0.15029143121254018,-0.007902291643904175
2024-05-15,-0.2735232091418002,0.022876756197358395,-0.00720173146206049,-0.0008127135717214091,0.020315631465049996,-0.011782474033499586,-0.23020087554702898,0.028465095348890353,0.13340687122816744,-0.2867478311213595,-0.22385182693600872,-0.14661671172867927,-0.13563658908518084,-0.2897224128152812,-0.2645450064626125,-0.1977966681278016,-0.17723384562867575,0.11671832660238475,0.17265285298855879,0.12185995206297262,0.14362890027670633,0.03440975851448782,-0.1643020459973672,0.10583999043123409,-0.04153106524003161,0.1918089602322771,0.050297551283377595,0.014485591809135194,-0.06634345506156832,-0.026893212887605225,-0.2267121549133087,-0.15501745542966197,0.05299899120019633,0.006603129859978785,-0.13257227371835661,-0.053960604718621595,0.04199956841559297,-0.04733806282109099,0.07802043232929422,0.1528931859016024,0.0009945582292297675
2024-05-16,-0.2884847129003947,0.022915657527882417,-0.011006882503548613,-0.005335082284372472,0.032048487920313784,0.0029721615474998524,-0.21119206691908068,0.02851580237535063,0.1352411149333751,-0.3019713793993017,-0.23501378147191276,-0.16526778799663688,-0.15882499094031577,-0.3068494718631832,-0.28186302053900636,-0.2179604973437444,-0.19827392488128093,0.10115998162868876,0.1569736004473932,0.11639286452750425,0.13758040225416746,0.04437651678471216,-0.1710271356631647,0.10968764065904558,-0.03684906144235616,0.18829203729891175,0.05901139764646894,0.020334975090165262,-0.0662099684997272,-0.020174400667445663,-0.22630888217325992,-0.17225919918001073,0.05243851918536596,0.013822937900570305,-0.1269168949221443,-0.05484783447733837,0.027934918604671483,-0.04576796930671602,0.07622010102068802,0.15726722860294517,0.023370797315664202
2024-05-17,-0.2771413258599343,0.02506983510896588,-0.008447556636269195,-0.0077031075042144305,0.022118177764406822,-0.010771890100706285,-0.22248011533596404,0.030836459617400433,0.13589110315236852,-0.28975055609353323,-0.22282717796322712,-0.1447750806849252,-0.13455047960236116,-0.29474820061121787,-0.26839975350098333,-0.19912449026529627,-0.17737809857270775,0.0929871451065136,0.15170179426251454,0.11270789457757123,0.1338108666306663,0.07155469524229956,-0.17573052988457397,0.1027658423016983,-0.024637672849710676,0.23571931339940644,0.06132913549269276,0.023635255548659754,-0.064823760021995,-0.016986143998094175,-0.23595898777993018,-0.18417082967657275,0.053762049713995494,0.013290762355892898,-0.1415489782868062,-0.058908612567926975,0.02703292886340232,-0.0410269330561286,0.09569768968061285,0.15587634701505407,-0.0070438575961738635
2024-05-20,-0.2993660102987482,0.026577015952721397,-0.030542686993962207,-0.02832637663169265,0.06198652158829552,0.037286688809501756,-0.16574893165041701,0.03264089231673147,0.125172377270112,-0.32285264288240934,-0.25029707959608066,-0.19262919943107015,-0.19479685956674866,-0.3278080071012604,-0.3044807496112397,-0.24871857371252884,-0.23203266105365977,0.08323328038379642,0.13062861324969513,0.10772166813317562,0.1300701763089557,0.0843785534764684,-0.15864854703087308,0.1607727258337681,-0.06552935810645848,0.23343562285434702,0.07026306462784572,0.052873344273312105,-0.0797805970901584,-0.05426165943615291,-0.2072938369221402,-0.134397952096225,0.07273491661841625,0.02045864511726549,-0.08419767912533868,-0.07751512994139705,0.009636001780540408,-0.07127999669039514,0.09434778773294532,0.0879443464042002,0.06854886189873972
2024-05-21,-0.3226532116919891,-0.0010176532012593391,-0.025833999915318637,-0.020071005165784833,0.03920105796242828,0.013868287094330141,-0.1847582337235521,0.0048058735311334155,0.09528877596205187,-0.33281705473366785,-0.2570679182558069,-0.18762621461720022,-0.18694051217562285,-0.34171900106041053,-0.31524731188969923,-0.25061001302464714,-0.23033102877454423,0.04791995916512918,0.0883854396935119,0.10045089015829173,0.12065101917581549,0.087989614499204,-0.16080165991389003,0.1690495542767797,-0.07482682801205164,0.22964394802791094,0.08119620243363883,0.06053135303646271,-0.0840932091406322,-0.0546475723618026,-0.1989097329039061,-0.12254616439762672,0.07731678521718395,0.022592822749445088,-0.06879914215292253,-0.08501889418641281,0.00808936433963194,-0.0797503275550307,0.10112151005549813,0.0998154471859549,0.050938961369442565
2024-05-22,-0.3530566581364601,0.011596235384583823,-0.022546989040446875,-0.011030724278990777,0.018139038233955906,-0.006197947287669031,-0.20289181890845912,0.01751691894140948,0.11285854025370423,-0.3579938575241348,-0.2739522616483892,-0.1927534338016072,-0.1890161011923663,-0.370029937355699,-0.3397730054932483,-0.26479197362514145,-0.24035292682134374,0.03830617038370319,0.0738325583790238,0.1017778811502186,0.12081293799905571,0.09811368595642697,-0.08503321429900874,0.16165009272871472,-0.07232035529022804,0.23456081951795962,0.08798369750845192,0.07722893449401774,-0.07071584978712127,-0.058620081253111064,-0.20552610813717087,-0.13260141608514542,0.06944690683072675,0.009757080265346467,-0.04534351977686322,-0.07996088461466444,0.001280186890230502,-0.0714903092571883,0.11022717847039802,0.10306693215239897,0.04397730607730561
2024-05-23,-0.3698488408191748,-0.0010953112970624292,-0.02158689154115229,-0.016954330930750987,0.03763263002014472,0.015411092515462438,-0.17822901687003312,0.004472797132362662,0.09890851034634958,-0.3667977696840253,-0.28148702726198965,-0.2000900580908315,-0.20453086715870714,-0.3820699347924178,-0.351538299831796,-0.27924297861200514,-0.2561401804467291,0.0318680155028195,0.06935887570914165,0.09399730662203092,0.11339483439679605,0.112792666705954,-0.0979344086453239,0.1655825011093969,-0.0838125389291337,0.21454143292165814,0.06785421177720986,0.06671343822234552,-0.0787450950818731,-0.04773035732716374,-0.19308520209579028,-0.1632669982230783,0.08032436188021919,0.0167210035247067,-0.07337395896846906,-0.0984201014689368,0.0014096870510863398,-0.08382398201580071,0.0909279062094164,0.112395352733734,0.06480019308158687
2024-05-24,-0.4001165673783137,-0.005679967348112213,-0.02006666323545992,-0.013522851124467486,0.03331015135213259,0.008346106505928383,-0.18347697193408832,-0.0003381955579856077,0.09502977974182383,-0.3907189964428703,-0.2987273582260105,-0.20868615941886803,-0.21038873420757598,-0.41297921349408173,-0.37848075631661793,-0.2966255012661479,-0.27000670681827416,0.03772336239860603,0.07445125770863012,0.09958071089803322,0.11843588268491752,0.11746915402442891,-0.09275377474089726,0.1650444436243808,-0.0886547370789831,0.2074826645207189,0.0744523692302939,0.062135828269764805,-0.08135804332636075,-0.048362520830008485,-0.18273794014262212,-0.1542390053246777,0.08111889296138096,0.02100177344636994,-0.07307927661315967,-0.10336108457170691,0.0074939120225846435,-0.08685997961519042,0.08328671413101879,0.1017333331588982,0.06525056377003026
2024-05-28,-0.3473853057107491,-0.0014204190861376407,-0.05463305796089005,-0.03835332857130582,-0.006481566846847574,-0.008504597944299943,-0.1736980027951853,0.004755235661234803,0.08341288730326084,-0.34146493530723143,-0.24335463075750402,-0.1604528037698311,-0.15896349487176437,-0.360778868778927,-0.32437312782083705,-0.2393265768470867,-0.21214611637840342,0.007246422870861195,0.04574872400395007,0.07050356750154424,0.09645861727941804,0.1782581844196221,-0.09246784625372313,0.1450218244619194,-0.06086942581324523,0.24818281218671584,0.07524814117656907,0.11379149844775283,-0.027133459726207024,-0.05088628957392692,-0.19876726442794415,-0.17166559698715828,0.02738034319734733,0.0026221462268354143,-0.04722917695628971,-0.06647014855909877,-0.03344230657557637,-0.05121719860307567,0.1227240759644925,0.15174464511662017,0.027462839404329472
2024-05-29,-0.32595157739655967,-0.03435412409988322,-0.05793267005966656,-0.04486519247043036,-0.019604460767775028,-0.004504430551793902,-0.16056619513549653,-0.029648170948624892,0.05396838943796399,-0.31269842333977005,-0.2094369542216321,-0.13004967431034067,-0.13309499460429652,-0.3335857732110084,-0.2952422730468801,-0.2086737274033136,-0.1819590531131813,0.035148226657444825,0.0729509677464324,0.10234404764060095,0.11314069596014405,0.18383589652962012,-0.10554716756919745,0.150923712400212,-0.07702595250847204,0.23614625614466384,0.08704259290666189,0.09058655716498755,-0.047608405570455245,-0.064987800390472,-0.173092981899467,-0.16504912413024103,0.04552169488565468,0.010427703584389904,-0.027008655713431504,-0.07648989851814283,-0.011930889114554389,-0.06687696430295241,0.11444335061875592,0.13067274023269213,0.013446481394400777
2024-05-30,-0.31976132330984597,-0.046669059643617644,-0.05881137950829519,-0.04971504847066077,-0.030204791641561472,-0.008572885908434342,-0.16225333169979506,-0.04231821721335537,0.04574118585635589,-0.3040382242535049,-0.19425960687211163,-0.11338358057281256,-0.11523107020412604,-0.3263903359832936,-0.2860795396449266,-0.19265388496962182,-0.16378314240988778,0.04512437405964806,0.08472054007293914,0.11571749220335172,0.12083740683252225,0.18520433672240263,-0.10204032657404448,0.14372191062494277,-0.06073779444807402,0.2254581393085185,0.08261689945584993,0.0862631002257416,-0.04253646116579218,-0.07061509507599942,-0.16250978580174555,-0.16302386280428213,0.033874623005311605,0.007922567464899156,-0.026433864683106247,-0.06315002923153473,-0.0085408004925353,-0.05324517465363321,0.10786423043368402,0.1218536165258092,-0.0030106748998305006
2024-05-31,-0.32463172280952324,-0.04302994842188497,-0.058075899247357905,-0.04447055857693215,-0.02793202831315718,-0.01257196772033643,-0.16423695442141392,-0.038706159019584276,0.04810113472030178,-0.3378658414952062,-0.2222609965105615,-0.13018324746596022,-0.1277958162179682,-0.35619306606097434,-0.31950179435358084,-0.21915675408543975,-0.18585224460275657,0.045843912020400016,0.08384581863713704,0.11501935109486218,0.1218129937917258,0.177949671270455,-0.0973163519878161,0.14284277728828407,-0.06961793059473283,0.21579065424815716,0.08150425848785497,0.0857125935717945,-0.048793416263076365,-0.07126537588373807,-0.14811048582076367,-0.16119688690363126,0.04008665828551399,0.015421165489745203,-0.02056800446856967,-0.06927402091474683,-0.00979376637410838,-0.06194670926722125,0.09856422010904795,0.11325163731180043,-0.001640323269250575
2024-06-03,-0.3218943024280462,-0.03937828601448461,-0.057785055742350634,-0.04651770116024639,-0.03105250011463381,-0.017936799603364393,-0.17270470628222165,-0.034877844882750746,0.061185795523893693,-0.3359884657992888,-0.2148354610211928,-0.11809314452353113,-0.11470559362154906,-0.35353180766455133,-0.3171402999737838,-0.20988826592373988,-0.17315601113103815,0.045018811211008605,0.0852531107698515,0.11738984977327162,0.12319700297509023,0.16491203583272107,-0.0951259689360821,0.15990143949070854,-0.0759068263313724,0.2314397260637604,0.09437396312597411,0.09032703497723443,-0.043683119057617174,-0.07986464955050163,-0.14998089094687664,-0.17794441179077441,0.04093631167176598,0.008666781951712213,-0.02208842034792231,-0.07558724259943897,-0.011378534336567353,-0.06349549582967523,0.09702186009019882,0.12363717580623258,-0.022757227946292674
2024-06-04,-0.32428537082114645,-0.036541606551240696,-0.0554312085073296,-0.043628316909151615,-0.026061391590619067,-0.011006194061892334,-0.16734845188539743,-0.0320233924859318,0.058634568302392026,-0.3617818807497032,-0.2431608993287405,-0.13632007497708318,-0.13108549550511125,-0.3732343983627743,-0.3453606388649456,-0.24046934598629566,-0.20065109690098798,0.050026776042853945,0.0897640756946757,0.1216356808874471,0.12861820314330144,0.16369309742985658,-0.08908943123426742,0.1599753137508719,-0.07314487665694533,0.23982679858250186,0.08722866558137361,0.09464134898981111,-0.045570931146476666,-0.07741459957504349,-0.15257570077805793,-0.1740947728002567,0.04300690473227648,0.00882124686526892,-0.020602177236884903,-0.07619508014656613,-0.011333294174206142,-0.06342460133569622,0.09684360679332352,0.11654274677287885,-0.013063293762022175
2024-06-05,-0.32173149000356405,-0.03607391389099024,-0.06404059396368396,-0.04837434128432802,-0.036412943178778794,-0.00577240995200732,-0.16148714382027143,-0.03140309093276029,0.06253667828048842,-0.3637954427615108,-0.2478469735978853,-0.13773909554971286,-0.13232867155726097,-0.3740622412937919,-0.35169032889713325,-0.2526024881817861,-0.21209891256217614,0.043800302382291705,0.08471761016601193,0.11379442740516643,0.12437497978855444,0.1604591921156342,-0.08246619145654493,0.15501483088835713,-0.06592756239111221,0.24577972836388154,0.07763498577132581,0.10021325413604688,-0.04011271776279225,-0.06977113363353633,-0.15683119251680785,-0.16467929486981564,0.0372145399525324,0.010948259128665714,-0.016043171296730566,-0.07081347934756858,-0.010190564207457007,-0.056866496054259995,0.1027666884794045,0.11732836114979006,0.0011294372669834003
2024-06-06,-0.31466720075754645,-0.03824006624566122,-0.06854092929324584,-0.059813203110128305,-0.054879906588362656,-0.03439819652541261,-0.18614621403840828,-0.03319521010316137,0.06189002934176189,-0.3441544158967853,-0.21014685354730964,-0.09514597294088871,-0.0937635844389583,-0.3540842056220992,-0.32454303492704545,-0.21284861601088642,-0.16867506081565695,0.029451081514498472,0.0717991648281187,0.10423303752897908,0.11329650920162807,0.1602603436067346,-0.08744549426867926,0.14881897035636904,-0.08791985623617601,0.2861508880007136,0.07290058898363015,0.09104327857126544,-0.06327377794894475,-0.0743916649475985,-0.19751441481210144,-0.18238571350799956,0.06130895791734794,0.013651868061724897,-0.036108421489980176,-0.08614831943943796,-0.008203577377284901,-0.07823130109012484,0.1094168337109898,0.10238258599878365,-0.033160370709882474
2024-06-07,-0.3274954891998099,-0.06250563050977465,-0.0582614283248236,-0.060422110274716744,-0.05787066838506562,-0.05944020572345299,-0.22116498881568247,-0.0584737616612888,0.032191737664113415,-0.337919566693376,-0.18314407265748592,-0.056134034681039606,-0.05978121110631878,-0.34526930659103566,-0.3075097425535613,-0.17679266639289992,-0.12550241435582674,0.0433589054192845,0.08998619709265653,0.12755466526101186,0.12863491412427017,0.15739508638137428,-0.023456508070400527,0.14614400366929456,-0.07444784812428451,0.2840654700333415,0.06583114227605934,0.13584149103073528,-0.04617249546566881,-0.06807712799308488,-0.1955685840579465,-0.20631622257648866,0.04196835399134644,-0.017735434391653024,0.02021098905441447,-0.06490153098354083,-0.02245116997669189,-0.06060630087146068,0.11970297195366328,0.08669152821960592,-0.08213966848202517
2024-06-10,-0.328651845920686,-0.0547969510433536,-0.044516241860773395,-0.04636136552962428,-0.04408629171148393,-0.05739345602864202,-0.22706891717615774,-0.05063656191505711,0.0474521374416614,-0.34312396059105466,-0.19785133923751547,-0.06787969333076266,-0.07126367049651539,-0.35083799247054104,-0.3185019847938731,-0.1939045275666902,-0.13852643388634595,0.05216149587500032,0.0986702163101219,0.13548785475261,0.1321606123301268,0.14825746218298613,-0.02876992650315106,0.14437087545157176,-0.06498810764849257,0.28253107488288304,0.08153404998659067,0.10996311188580213,-0.044539543901739434,-0.06964706711298181,-0.2045470031128272,-0.20609871092171206,0.03574885159505675,-0.02574508166705737,0.01611180229327471,-0.057844539918269544,-0.015322521539367286,-0.05366143594461851,0.12326368492614924,0.09649919058412745,-0.09413629308886018
2024-06-11,-0.3127655279638824,-0.06859433585106248,-0.049856718206364774,-0.05426430181961781,-0.04620724998621648,-0.05239875884997463,-0.1751186563948,-0.0650365456520811,0.008384221262139653,-0.34135592871431286,-0.2272671772189165,-0.13314671453839788,-0.12811167001130708,-0.3502373268767017,-0.33694092631747247,-0.2641504006305306,-0.21999605324184474,0.06431591885953898,0.10946966257354415,0.13488997754402532,0.13072363883316335,0.16130556244634903,-0.06740456684440443,0.07105779998640467,-0.042968056402741796,0.3244266374108501,0.13034393778759643,0.11923276941354137,-0.01006837312043308,-0.046937954172705916,-0.20521803736011682,-0.15136445215466496,0.007778635784820057,-0.026250817397973393,-0.0155235595443598,-0.03675683648887464,0.01698945579796519,-0.021786024200581056,0.13872375519063215,0.046109412225902764,-0.0185692951516133
2024-06-12,-0.30353760866548013,-0.04391864842645806,-0.05964708726066144,-0.07027330139103637,-0.06453288738834231,-0.07907568428136563,-0.18349344935475506,-0.03984304783127622,0.040959442985420154,-0.33330710971019273,-0.21168163377987717,-0.11545597442928704,-0.11133708098077502,-0.34107975966145937,-0.32334131221348533,-0.2532250105622105,-0.212130998848847,0.09422355161927731,0.13587485960087498,0.15671382982177284,0.1499141186790577,0.17929124473416982,-0.0590243672445969,0.07933394426114512,-0.0340597380635949,0.34173870840285075,0.12548166269214311,0.14008055264302263,0.004012441377303717,-0.051565427183329,-0.21752973139135154,-0.15754720863320967,-0.011063150644500731,-0.04018728535844562,0.0009600842541663464,-0.03415219210635945,0.012670377363891028,-0.0078437663330053,0.15676879577498,0.036790371048672235,-0.008347468962174054
2024-06-13,-0.3114618559153325,-0.048065947408810726,-0.05180092630359452,-0.05533348467734461,-0.04506582369555175,-0.04895192650760704,-0.17615512315565493,-0.04435498498907705,0.031214026222672463,-0.3377796576333938,-0.2248592303432298,-0.15546217525888614,-0.1459208261600048,-0.34852666281469574,-0.3379348488290554,-0.2900013054917184,-0.2511736291090684,0.07963585743893621,0.11659979544371267,0.131946913216902,0.12386474497024003,0.17633078448059958,-0.03595979697533207,0.06457122653152848,-0.05599093443099907,0.33245752935080514,0.10783597546012201,0.13043610115937282,-0.018252576622214117,-0.0796587124589708,-0.20956696471279423,-0.150662124747336,0.009792536782388223,-0.05733432303849459,0.026173918561100674,-0.05131843892351118,0.018280530620860803,-0.0310599498118234,0.14678299801795752,0.036219169514311284,-0.00899676056492724
2024-06-14,-0.29101454952414185,-0.058560128234436765,-0.06302820717877712,-0.08042761947873088,-0.0737248324841855,-0.09003475302901491,-0.17416759436626908,-0.05495495015294543,0.013112823262170666,-0.31840468994512267,-0.20003618432582926,-0.12297635272017517,-0.11906413249733877,-0.32310251050229694,-0.30837264278298254,-0.2646893865883426,-0.23405873052572176,0.08140037639452338,0.12073519568663703,0.13763046329414252,0.13014785556674036,0.20378994986385957,-0.028124922975348184,0.025943263708043122,-0.03436586531848428,0.337278113978332,0.0809653196463891,0.11620121747029263,-0.00850169162711485,-0.10708772149334972,-0.1886049904892912,-0.1710681944725067,-0.0005128985695867809,-0.0424535456568984,0.035618157161140286,-0.034886619766649724,0.005344618809091335,-0.01614335109459049,0.12244780738316953,0.06773691973605975,0.014591395522135476
