Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,UNH,XOM,total_exposure
2024-12-04,0.31766886,0.07035898,0.11459519,0.15117684,0.2739324,0.07335838,0.18009129,0.22422782,0.10549916,0.1355567,0.1525324,-0.16194712,1.960945
2024-12-05,0.30397552,0.067613766,0.11637889,0.15752023,0.2769513,0.076138616,0.17486872,0.20584477,0.10220051,0.15077601,0.15066358,-0.16276726,1.9456993
2024-12-06,0.3061229,0.0680169,0.116429105,0.15701783,0.27620777,0.07604781,0.1757696,0.2079318,0.1034411,0.14816648,0.15120299,-0.1627889,1.949143
2024-12-09,0.3072543,0.068178646,0.11600685,0.15588266,0.2764441,0.0752472,0.17619519,0.21036023,0.10279864,0.14733297,0.15104619,-0.16262245,1.9493693
2024-12-10,0.3069652,0.06813738,0.116148576,0.15619835,0.27639768,0.07547633,0.17609769,0.20969972,0.10299599,0.14755294,0.15109898,-0.1626707,1.9494396
2024-12-11,0.3016301,0.06717188,0.11678752,0.15887672,0.2770747,0.07701414,0.17394729,0.20228833,0.10213126,0.15297216,0.15057164,-0.16288304,1.9433486
2024-12-12,0.29942128,0.066777974,0.11694352,0.15979518,0.27740997,0.07753256,0.17302144,0.19946699,0.10158396,0.15523969,0.15029114,-0.16291028,1.9403939
2024-12-13,0.30447453,0.067721196,0.116512164,0.15760072,0.27666104,0.076291546,0.17509048,0.20602725,0.10279871,0.15005976,0.15089642,-0.1628288,1.9469626
2024-12-16,0.2862862,0.06433418,0.117170766,0.16428998,0.2790076,0.08019245,0.1673326,0.18393494,0.09752228,0.16817144,0.14848498,-0.16273744,1.9194648
2024-12-17,0.28399616,0.06386599,0.11690773,0.16460069,0.27948177,0.08027019,0.16631366,0.18194148,0.09609835,0.17060201,0.14793769,-0.1625599,1.9145755
2024-12-18,0.29374623,0.06579802,0.11696802,0.16165468,0.2784118,0.07846512,0.1705123,0.19293323,0.099624746,0.16118675,0.1493493,-0.16287468,1.9315249
2024-12-19,0.31713408,0.0705343,0.11444458,0.15115747,0.27491435,0.07323454,0.17971429,0.22432187,0.10457462,0.13702679,0.15208842,-0.16187061,1.961016
2024-12-20,0.3165486,0.07029359,0.11471543,0.15184295,0.27426997,0.07355621,0.17955893,0.22250572,0.10545324,0.13700652,0.15231417,-0.16206954,1.9601349
2024-12-23,0.3125078,0.06962084,0.11501549,0.15325758,0.2762222,0.07395007,0.17794345,0.21823654,0.10320452,0.14254501,0.15131435,-0.16215205,1.9559699
2024-12-24,0.3139323,0.06996494,0.11484489,0.1526312,0.2759798,0.07371278,0.17846088,0.22014424,0.10359526,0.14101544,0.15150338,-0.16207696,1.9578621
2024-12-26,0.3089815,0.06885743,0.11550985,0.15497938,0.27664825,0.07468966,0.17661284,0.2131505,0.102767594,0.14613838,0.15095095,-0.16246273,1.9517491
2024-12-27,0.31250107,0.06959154,0.11509304,0.15337822,0.27605075,0.07402442,0.17796265,0.21795152,0.10348934,0.14238952,0.1514031,-0.16220456,1.9560397
2024-12-30,0.31730753,0.07069681,0.114131734,0.15079331,0.27516034,0.07299905,0.17964076,0.22518273,0.1040529,0.13714956,0.15189141,-0.16176549,1.9607717
2024-12-31,0.31352028,0.06969918,0.11508633,0.1532164,0.27512234,0.07402511,0.17839076,0.21852124,0.104572505,0.14061879,0.15181297,-0.16225943,1.9568454
2025-01-02,0.31891495,0.070735626,0.11424552,0.15071318,0.27320024,0.07314793,0.18040305,0.22557236,0.10627982,0.13385524,0.15274455,-0.16190737,1.9617198
2025-01-03,0.3258047,0.07176404,0.11263175,0.14714825,0.26892585,0.07213202,0.18284044,0.23440139,0.10915404,0.12332564,0.1543398,-0.16128695,1.9637548
2025-01-06,0.3191521,0.070843905,0.11408387,0.1504222,0.2733804,0.07299721,0.1804413,0.22629854,0.105944365,0.13381201,0.15264696,-0.1618246,1.9618477
2025-01-07,0.31771213,0.07054679,0.11438076,0.15120992,0.27377313,0.0732812,0.17992075,0.22416471,0.10572587,0.13552538,0.15246744,-0.16197707,1.9606853
2025-01-08,0.31274432,0.069555335,0.1152295,0.153551,0.2754839,0.074156076,0.17811199,0.21756272,0.10429771,0.14163952,0.15166643,-0.16230753,1.956306
2025-01-10,0.3080084,0.068548895,0.11572449,0.1556712,0.27612716,0.07505378,0.1762769,0.21110627,0.103345536,0.14653613,0.15107894,-0.16263184,1.9501096
2025-01-13,0.3146394,0.06992303,0.11503978,0.15285604,0.27468222,0.07392364,0.17882623,0.21967039,0.10525845,0.13917787,0.15207806,-0.16226225,1.9583373
2025-01-14,0.30988112,0.06913022,0.116270795,0.15674579,0.27405402,0.076276496,0.17696346,0.21054885,0.10689773,0.14309983,0.15228158,-0.16289471,1.9550445
2025-01-15,0.30413455,0.06803681,0.11667569,0.15893218,0.2754632,0.07728194,0.17465547,0.20368424,0.1047927,0.1495624,0.15132919,-0.16305038,1.9475987
2025-01-16,0.29970598,0.067157514,0.11648892,0.15981206,0.27692574,0.07739334,0.17276345,0.19956955,0.10210767,0.15484941,0.15023193,-0.16296926,1.9399749
2025-01-17,0.29978973,0.06726416,0.11707106,0.16096067,0.27591205,0.07847319,0.17281552,0.19780578,0.104092106,0.15384823,0.15091297,-0.1631683,1.9421138
2025-01-21,0.30822268,0.0686837,0.1165238,0.15728725,0.27464768,0.076541916,0.17643265,0.20875277,0.10602993,0.1450412,0.15202944,-0.16294551,1.9531385
2025-01-22,0.30816257,0.06859579,0.11635795,0.1568416,0.2750914,0.076138824,0.17643496,0.20941952,0.10523453,0.14545906,0.15178686,-0.16286299,1.9523861
2025-01-23,0.3060075,0.068230465,0.11665143,0.15795332,0.27543086,0.07676414,0.1755661,0.20640427,0.10492922,0.14771348,0.15156963,-0.16300368,1.9502239
2025-01-24,0.30486962,0.0679795,0.11675073,0.1584065,0.27564242,0.07700372,0.17513332,0.20500791,0.10452501,0.14891589,0.15141267,-0.16301104,1.9486582
2025-01-27,0.30415744,0.067809075,0.11669065,0.15839323,0.2760769,0.07688297,0.17485796,0.20459434,0.103812225,0.14992642,0.15114665,-0.1629701,1.947318
2025-01-28,0.3072232,0.06831917,0.11621308,0.1565358,0.27596396,0.075738996,0.17610069,0.2093226,0.10384311,0.14702106,0.1513044,-0.16277671,1.9503627
2025-01-29,0.29762352,0.066619396,0.11718297,0.16112109,0.27704075,0.07843928,0.17212157,0.1962311,0.102251396,0.1565876,0.15035644,-0.16309306,1.9386683
2025-01-30,0.29924467,0.06692299,0.11727442,0.16084668,0.27647173,0.078420244,0.17282985,0.19767508,0.10325467,0.15463951,0.150774,-0.16311887,1.9414726
2025-01-31,0.30120134,0.06725957,0.117124304,0.15999171,0.27623907,0.0779122,0.17366381,0.2002534,0.1036316,0.15268934,0.15099025,-0.16308412,1.9440408
2025-02-03,0.29881966,0.06689369,0.11773066,0.16204932,0.27534842,0.07954878,0.17264205,0.19549088,0.10492924,0.15398388,0.15137923,-0.16328989,1.9421058
2025-02-04,0.30442542,0.0678967,0.11725621,0.1595033,0.27482045,0.0780064,0.17501044,0.20300716,0.10589637,0.14852293,0.15192166,-0.1631747,1.9494417
2025-02-05,0.29259276,0.065677315,0.118086025,0.16465586,0.2754234,0.08133722,0.16994746,0.18735129,0.103885055,0.15944237,0.15093148,-0.16336568,1.9326959
2025-02-06,0.29810825,0.066728815,0.11770885,0.16221523,0.27548605,0.07961115,0.1723452,0.19478466,0.1045388,0.15473905,0.15124272,-0.16327778,1.9407865
2025-02-07,0.27308807,0.06116089,0.11926763,0.16891822,0.27584952,0.08483246,0.16038285,0.16498566,0.10016108,0.17533596,0.14999212,-0.1630876,1.8970622
2025-02-10,0.3106773,0.06898642,0.11666764,0.15669294,0.27361843,0.07656935,0.17756781,0.21114574,0.107452095,0.14175096,0.15277526,-0.16291012,1.956814
2025-02-11,0.30739915,0.06841578,0.11717239,0.15867668,0.27366048,0.077805854,0.17623907,0.20609419,0.107430965,0.14478905,0.1526367,-0.16313443,1.9534549
2025-02-12,0.3147272,0.06967228,0.11636032,0.15530132,0.27189097,0.07622658,0.17920025,0.21565641,0.10936371,0.1364428,0.15371361,-0.16271573,1.961271
2025-02-13,0.31643635,0.06991975,0.11566855,0.15340535,0.27238914,0.07490553,0.17983608,0.21957672,0.10817067,0.13527313,0.15340716,-0.16245429,1.9614426
2025-02-14,0.31224135,0.06917174,0.11628798,0.15551211,0.27354053,0.07584441,0.17822017,0.21389964,0.10709076,0.1402324,0.15279171,-0.1627152,1.957548
2025-02-18,0.31633633,0.06988512,0.115711704,0.15352547,0.27231348,0.075002834,0.17981811,0.21933238,0.108217776,0.13530451,0.15343593,-0.16244778,1.9613315
2025-02-19,0.31877157,0.07029824,0.115404755,0.15254349,0.27115536,0.07477015,0.18076031,0.22223493,0.10930299,0.13194951,0.15399365,-0.16232121,1.9635061
2025-02-20,0.31592816,0.06979489,0.115868315,0.15388979,0.27229983,0.07524053,0.17969087,0.21854569,0.10833374,0.13566492,0.15346795,-0.16249996,1.9612246
2025-02-21,0.32015318,0.07051384,0.11466457,0.15086974,0.27135694,0.073672846,0.18120643,0.22556098,0.10828548,0.13080382,0.15373263,-0.16204077,1.9628613
2025-02-24,0.31892818,0.07032112,0.11486371,0.1514195,0.27198622,0.07380706,0.18074161,0.22403431,0.10779418,0.13254578,0.15345259,-0.16213195,1.9620262
2025-02-25,0.32012933,0.070508905,0.114787176,0.15113807,0.2711421,0.07389875,0.18121473,0.22514205,0.10865033,0.13064261,0.15386336,-0.16208728,1.9632046
2025-02-26,0.31664485,0.06992683,0.11541133,0.15287328,0.27261627,0.07449147,0.17989816,0.2205139,0.10756161,0.1352841,0.15321958,-0.16235551,1.9607968
2025-02-27,0.31132704,0.0690379,0.116533056,0.15622303,0.27355534,0.07629605,0.17786239,0.21227364,0.107307665,0.14108378,0.15280537,-0.1628381,1.9571432
2025-02-28,0.3137585,0.06947091,0.116299495,0.15522993,0.27276853,0.07592139,0.17882915,0.21522161,0.10821394,0.13812795,0.1532566,-0.16270146,1.9597994
2025-03-03,0.3140331,0.06953363,0.11599372,0.15459433,0.2731493,0.07537864,0.17888649,0.21636525,0.10751028,0.13823962,0.15299821,-0.16260397,1.9592866
2025-03-04,0.31813723,0.07020128,0.11484124,0.15152428,0.27254683,0.073683225,0.1804049,0.22341909,0.10713989,0.13380657,0.15314656,-0.1621407,1.9609917
2025-03-05,0.31769624,0.070152916,0.115256965,0.15244952,0.27216798,0.0743652,0.18027537,0.22175972,0.1080439,0.13391162,0.15342908,-0.16229926,1.9618076
2025-03-06,0.31820607,0.07032454,0.11465852,0.15123564,0.27297494,0.07346431,0.18034905,0.22409502,0.106580794,0.13417003,0.15293461,-0.1620636,1.9610572
2025-03-07,0.32430035,0.07151935,0.11312573,0.14764985,0.27078655,0.07227194,0.18244107,0.23331127,0.107561044,0.12634844,0.15380323,-0.1613423,1.9644611
2025-03-10,0.32371578,0.071274824,0.11346023,0.14831159,0.27041548,0.072568476,0.18233432,0.2316624,0.108215064,0.12656309,0.15397124,-0.16153827,1.9640306
2025-03-11,0.325899,0.07165278,0.112829104,0.14689785,0.26943296,0.07215677,0.18305895,0.23504627,0.1085877,0.12349188,0.15433861,-0.16120109,1.964593
2025-03-12,0.32546037,0.07159745,0.11294623,0.14717144,0.26969084,0.072221234,0.18290019,0.23441148,0.10847363,0.124173805,0.15424259,-0.16127527,1.9645646
2025-03-13,0.32579333,0.071750395,0.11268024,0.14671722,0.269928,0.07201272,0.18293504,0.23549294,0.107958324,0.12407564,0.15410256,-0.16112207,1.9645685
2025-03-14,0.3268361,0.071939565,0.11235429,0.14602996,0.26940808,0.07183428,0.18326403,0.23710905,0.10817179,0.12254513,0.15429029,-0.1609537,1.9647365
2025-03-17,0.33007145,0.0722794,0.11105122,0.14355531,0.26703298,0.07119182,0.18423583,0.24242559,0.10871718,0.11707292,0.15508689,-0.16036335,1.9630839
2025-03-18,0.33083284,0.07208073,0.111401424,0.1432982,0.26648903,0.07094617,0.18439965,0.24281764,0.10953183,0.116226524,0.15590283,-0.16010207,1.9640291
2025-03-19,0.33089647,0.072098985,0.11125751,0.14334291,0.26601207,0.0711258,0.18453021,0.24272014,0.10982831,0.11551375,0.15585071,-0.16023572,1.9634126
2025-03-20,0.32939354,0.071917035,0.11171964,0.14490512,0.26597416,0.07189207,0.18426858,0.23944195,0.11050981,0.11671048,0.15551761,-0.16085066,1.9631006
2025-03-21,0.3322662,0.07165418,0.111704275,0.14283738,0.26434264,0.0707971,0.1848602,0.24328588,0.11160189,0.113203295,0.1574007,-0.15981787,1.9637716
2025-03-24,0.32908934,0.071887136,0.11204909,0.14544024,0.26608703,0.07219395,0.18421583,0.23850143,0.11088057,0.117123514,0.15559469,-0.16097979,1.9640425
2025-03-25,0.32860932,0.07183175,0.11217745,0.14571497,0.26646814,0.07219893,0.18404542,0.23784655,0.11066423,0.1179877,0.15544137,-0.16103612,1.9640219
2025-03-26,0.32738405,0.07166188,0.11250733,0.14624774,0.26760796,0.07213807,0.18363547,0.23639975,0.1099302,0.12026303,0.15501466,-0.1611476,1.9639376
2025-03-27,0.32895195,0.071819894,0.111934975,0.14512089,0.2664634,0.071909465,0.18417805,0.23889871,0.11024621,0.11755791,0.15538979,-0.16090535,1.9633766
2025-03-28,0.3258342,0.07144633,0.11314201,0.14750667,0.26844764,0.07259512,0.1831562,0.2337292,0.10983721,0.122617215,0.15479161,-0.16142567,1.9645292
2025-03-31,0.3281986,0.07197757,0.11196129,0.14525309,0.2679669,0.07171731,0.1837828,0.23874144,0.10898921,0.11980075,0.15478995,-0.16083655,1.9640154
2025-04-01,0.327376,0.07171318,0.11241059,0.14609331,0.26786897,0.07201441,0.18359911,0.23673263,0.10956204,0.120531365,0.1548779,-0.16108301,1.9638624
2025-04-02,0.32832146,0.0718707,0.111990646,0.1453132,0.2673862,0.07179381,0.18388139,0.23848653,0.109494805,0.11912052,0.15500174,-0.16089784,1.9635588
2025-04-03,0.3274929,0.07184365,0.11225219,0.14583227,0.26823074,0.071869835,0.18357117,0.23739965,0.1090787,0.120775476,0.15471053,-0.16097867,1.9640357
2025-04-04,0.33172256,0.07155903,0.11277369,0.14252162,0.2678769,0.069634855,0.18386997,0.24393089,0.10945457,0.11845026,0.15779096,-0.1587347,1.96832
2025-04-07,0.3306393,0.07176771,0.112476006,0.14279878,0.2690981,0.06976138,0.18352334,0.24353303,0.10806839,0.12029372,0.1567832,-0.15897697,1.96772
2025-04-08,0.33048874,0.07204832,0.11199975,0.14310205,0.26859498,0.07022984,0.18375851,0.24320269,0.10827295,0.11938566,0.15612486,-0.15947044,1.9666787
2025-04-09,0.3284377,0.07244407,0.11099878,0.14374375,0.26964578,0.070941806,0.18338428,0.24210204,0.106239505,0.12114671,0.1540226,-0.16026038,1.9633675
2025-04-10,0.32930785,0.072039366,0.11189897,0.14316463,0.27011576,0.070011914,0.1831342,0.24291235,0.106573746,0.12200115,0.15547583,-0.15934083,1.9659766
2025-04-11,0.32795882,0.07229971,0.1112486,0.14363328,0.27075762,0.07060399,0.18299262,0.24216111,0.105282776,0.1229586,0.15403754,-0.15993623,1.9638708
2025-04-14,0.32849193,0.07225686,0.111421615,0.14350477,0.27040637,0.070449114,0.18309571,0.24241073,0.10585863,0.122397415,0.15449642,-0.15979096,1.9645807
2025-04-15,0.32788104,0.07239883,0.11100884,0.14374083,0.27043092,0.07079511,0.18307011,0.24199782,0.105397925,0.12248701,0.15378167,-0.16014954,1.9631398
2025-04-16,0.32783088,0.07245125,0.110906005,0.14385734,0.27020323,0.07095089,0.18313983,0.24180138,0.10555662,0.12216011,0.15364718,-0.1603052,1.9628098
2025-04-17,0.32812,0.07245329,0.11092292,0.14377916,0.2699374,0.07094011,0.18325227,0.24198934,0.1058435,0.121669136,0.15380818,-0.16028005,1.9629955
2025-04-21,0.32800928,0.072433434,0.11095823,0.14375679,0.27018732,0.070847236,0.18314816,0.2420016,0.10562944,0.1220946,0.15379791,-0.16020808,1.9630722
2025-04-22,0.3281572,0.072457686,0.110924706,0.14378795,0.26987803,0.07097376,0.18329266,0.24199142,0.10590867,0.12154363,0.15381385,-0.16030166,1.9630312
2025-04-23,0.32797348,0.07236479,0.11135213,0.14451358,0.2694947,0.071244545,0.18335246,0.24049954,0.106951445,0.121475965,0.15404102,-0.16054142,1.9638051
2025-04-24,0.32725745,0.072238244,0.11168234,0.145088,0.2699309,0.071393356,0.18315654,0.2392255,0.10691206,0.12261404,0.15392378,-0.1606672,1.9640893
2025-04-25,0.32689914,0.072169915,0.11185697,0.14541689,0.27007216,0.07148399,0.18305957,0.23848894,0.10699192,0.123122975,0.15388909,-0.16074389,1.9641953
2025-04-28,0.3272001,0.07219685,0.11180125,0.14524415,0.2698735,0.071464196,0.1831805,0.23889191,0.107118115,0.1226174,0.15397945,-0.16071141,1.9642788
2025-04-29,0.31900662,0.07042341,0.11461437,0.15113783,0.27211,0.07353421,0.1806644,0.22450209,0.10751918,0.13264313,0.1532861,-0.1620953,1.9615366
2025-04-30,0.3144909,0.069624394,0.11559941,0.15376055,0.27352569,0.07472156,0.17900296,0.21790943,0.10672264,0.13816303,0.15272182,-0.16247553,1.9587181
2025-05-01,0.31440702,0.06961121,0.11569381,0.15390624,0.27352482,0.07483362,0.17899296,0.21764125,0.10685086,0.13822454,0.15276,-0.16249874,1.958945
2025-05-02,0.3124844,0.06923264,0.11575185,0.15437843,0.27441564,0.07485731,0.1782344,0.21578692,0.10562995,0.14079902,0.15224704,-0.16253555,1.9563532
2025-05-05,0.30985022,0.0687558,0.11618836,0.1558199,0.27493238,0.07560909,0.17721952,0.212028,0.10521466,0.14368218,0.15196848,-0.16273266,1.9540012
2025-05-06,0.30888677,0.0685219,0.11603509,0.15563497,0.27567843,0.07528975,0.17683372,0.2117381,0.10400326,0.14519155,0.151526,-0.16267803,1.9520175
2025-05-07,0.30946878,0.06863666,0.11611061,0.15563989,0.27533346,0.0754046,0.17708762,0.21207446,0.104556695,0.14435431,0.15174946,-0.16268468,1.9531014
2025-05-08,0.30395764,0.06767555,0.11697425,0.1588241,0.27577302,0.077316806,0.17489332,0.20382369,0.10422909,0.14976233,0.15138371,-0.16302705,1.9476405
2025-05-09,0.304102,0.06770331,0.117131606,0.15910035,0.27541056,0.077616304,0.17497492,0.20347531,0.10480647,0.14929484,0.15160942,-0.16307369,1.9482988
2025-05-12,0.29644582,0.066238716,0.117684826,0.16225606,0.27635476,0.079482295,0.17178848,0.19371203,0.10294549,0.15690282,0.15074682,-0.16317159,1.9377296
2025-05-13,0.30844164,0.068400025,0.1162567,0.15616891,0.2754379,0.075707145,0.17671955,0.21064909,0.10431461,0.1453794,0.15165353,-0.16271526,1.9518437
2025-05-14,0.31164753,0.0689614,0.11573546,0.15432172,0.2749951,0.07469609,0.17797579,0.21538329,0.10466049,0.14201224,0.15193886,-0.16247585,1.9548037
2025-05-15,0.31162244,0.0690499,0.11554414,0.15388848,0.27583045,0.07438472,0.1779203,0.2163729,0.10357678,0.1427938,0.15158677,-0.16231501,1.9548856
2025-05-16,0.31271383,0.06933325,0.115284994,0.15323928,0.27583143,0.07406999,0.17827925,0.21820676,0.10347912,0.14182107,0.15161131,-0.16218907,1.9560595
2025-05-19,0.30957133,0.0685918,0.11575766,0.15472779,0.27625662,0.074719466,0.17714436,0.2137617,0.10296471,0.14502692,0.15129098,-0.16244137,1.9522549
2025-05-20,0.30800352,0.06835456,0.11581083,0.15520492,0.2769821,0.074876785,0.17648636,0.21221663,0.10205012,0.14711973,0.15089537,-0.16246001,1.9504608
2025-05-21,0.30593675,0.067896284,0.11600034,0.1560544,0.27728087,0.075258635,0.1756962,0.20952742,0.101524524,0.1492368,0.15062934,-0.16256213,1.9476035
2025-05-22,0.308451,0.06844207,0.11580196,0.15505661,0.2768632,0.0748246,0.17666695,0.21271227,0.1022651,0.14660075,0.150989,-0.16246024,1.9511336
2025-05-23,0.30545044,0.06784071,0.11595781,0.15612257,0.2776258,0.07525505,0.17547683,0.20924008,0.10103612,0.1499975,0.15044078,-0.16251993,1.9469635
2025-05-27,0.30375004,0.06750309,0.11600797,0.15659288,0.27829307,0.07544267,0.17481159,0.20759095,0.10000293,0.15210375,0.15004747,-0.16247448,1.9446208
2025-05-28,0.3005427,0.06687134,0.11607389,0.15760519,0.2790748,0.07587676,0.1734956,0.20404947,0.09859363,0.15566778,0.14944474,-0.16244812,1.939744
2025-05-29,0.304886,0.06780314,0.11587115,0.15609396,0.278283,0.07519357,0.17522071,0.20920025,0.10015184,0.15110555,0.15012854,-0.1624045,1.9463422
2025-05-30,0.25514174,0.058122743,0.11575271,0.17238733,0.2794608,0.086514235,0.15324487,0.14983886,0.08721115,0.19464327,0.14472653,-0.1610851,1.8581293
2025-06-02,0.27297318,0.061524853,0.11693071,0.16803443,0.2796189,0.082911685,0.16153589,0.16908021,0.092937596,0.17998052,0.14687628,-0.16214249,1.8945467
2025-06-03,0.27306366,0.061563075,0.11696909,0.1681011,0.27951205,0.08298454,0.16155848,0.16902888,0.093152076,0.17981112,0.14694928,-0.16218475,1.8948781
2025-06-04,0.2559973,0.05824172,0.116075605,0.17266107,0.27860934,0.087010846,0.15357278,0.14973468,0.08850201,0.19320537,0.14534861,-0.16122782,1.8601872
2025-06-05,0.2688074,0.060751885,0.11679129,0.16932026,0.27936998,0.08398528,0.1595833,0.16413882,0.092013955,0.18326353,0.14652577,-0.16199237,1.8865438
2025-06-06,0.2767939,0.062363975,0.11735265,0.16767228,0.2787429,0.08281169,0.16318648,0.17222297,0.0954669,0.17595382,0.14779685,-0.1625439,1.9029083
2025-06-09,0.2726272,0.0615533,0.117378,0.16920877,0.27824068,0.08414437,0.16126648,0.16689551,0.09494214,0.17898063,0.1476376,-0.16247487,1.8953494
2025-06-10,0.27950805,0.062901676,0.11749448,0.16706166,0.27845365,0.082409635,0.16440696,0.17501828,0.096596226,0.17339124,0.1482265,-0.16267416,1.9081426
2025-06-11,0.26704854,0.06045363,0.11733268,0.17115417,0.2774212,0.085937925,0.15865226,0.15985967,0.09424339,0.18284443,0.14746651,-0.16233486,1.8847492
2025-06-12,0.27066928,0.061074138,0.117881045,0.17044987,0.2769161,0.085534975,0.16024627,0.16320577,0.096324496,0.1791982,0.14831324,-0.1626454,1.8924587
2025-06-13,0.271923,0.061403476,0.117753625,0.1702716,0.27694792,0.08532956,0.1608985,0.16463281,0.096472144,0.17829631,0.1483085,-0.16268516,1.8949226
2025-06-16,0.23605107,0.05162381,0.11942513,0.17100194,0.2773553,0.08838635,0.14145277,0.13002093,0.08807289,0.20467302,0.14773078,-0.1615462,1.8173404
2025-06-17,0.24151783,0.05314942,0.119361445,0.17103222,0.277295,0.087913886,0.14434458,0.13486321,0.08973818,0.20069923,0.14785309,-0.16164862,1.8294168
2025-06-18,0.2595343,0.057303607,0.12021148,0.1695314,0.2764617,0.086031675,0.15341826,0.15161377,0.09652546,0.18581635,0.14960378,-0.16244331,1.8684951
2025-06-20,0.25429285,0.055695247,0.1205734,0.16924927,0.27629367,0.08634316,0.15039429,0.14684622,0.095577024,0.18922272,0.14982276,-0.16254869,1.8568591
2025-06-23,0.2796846,0.061689578,0.12042576,0.16651925,0.2742604,0.08372305,0.16312571,0.17183615,0.103927195,0.16749214,0.15198909,-0.16335416,1.908027
2025-06-24,0.28631192,0.06431919,0.11842139,0.16720624,0.27498245,0.08338213,0.16725843,0.17917532,0.10297829,0.16431382,0.15072146,-0.16339397,1.9224645
2025-06-25,0.27744806,0.062601,0.11809629,0.16925612,0.2759816,0.08467972,0.16319573,0.16985852,0.09951992,0.17277043,0.14938432,-0.16310358,1.9058952
2025-06-26,0.26516384,0.059681535,0.11848806,0.17056486,0.27684572,0.08588622,0.15689214,0.15721825,0.09613635,0.18310021,0.14843938,-0.16246524,1.8808818
2025-06-27,0.27188134,0.061266065,0.11833735,0.16987294,0.27638862,0.08522226,0.16033481,0.16406228,0.098050654,0.17746785,0.14897788,-0.16284367,1.8947057
